t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
8.0671,18,0,move,-1,8.0671,8.0764,0,2.021,13.975,17.314,10.986,15.908,17.930,9.141,-1.846,17.314,1.758,16.436,17.842,3.955,-3.340,18.018,12.217,9.668,17.227,0.240,12.710,28.680,2.460,14.230,28.590,3.860,8.130,28.940,2.880,15.600,28.590,1.580,5.720,28.590,3.370,11.630,28.760,0.026,9.2,12.00,30.0
8.1071,19,0,move,-1,8.1071,8.1161,0,1.230,13.887,18.721,9.932,16.084,19.336,7.998,-0.527,18.721,2.285,17.051,19.248,2.988,-1.934,19.512,11.338,10.195,18.633,-0.220,12.470,30.180,0.960,13.990,30.090,3.170,9.630,30.440,2.910,15.090,30.090,1.390,7.220,30.090,1.870,12.270,30.260,0.019,13.2,12.00,33.0
8.1471,20,0,move,-1,8.1471,8.1567,0,0.264,13.447,20.127,8.174,16.084,20.830,6.680,0.967,20.127,2.637,17.402,20.566,2.109,-0.527,20.830,10.371,10.723,19.951,-0.360,12.590,31.680,0.600,14.180,31.590,2.760,11.130,31.940,2.800,15.010,31.590,1.480,8.720,31.590,0.370,12.740,31.760,0.019,13.2,12.00,33.0
8.1870,21,0,move,-1,8.1870,8.1964,0,0.352,13.008,21.533,7.031,15.645,22.324,5.449,2.373,21.621,2.725,17.402,21.973,1.670,0.615,22.236,8.877,11.162,21.270,-0.360,13.120,33.180,0.610,14.640,33.090,2.650,12.630,33.440,2.520,15.220,33.090,1.630,10.220,33.090,-1.130,13.180,33.260,0.019,13.2,12.00,33.0
8.2271,22,0,move,-1,8.2271,8.2363,0,-0.703,12.920,22.939,5.977,15.029,23.730,4.395,3.779,23.027,2.637,16.963,23.467,1.494,2.109,23.555,7.559,11.689,22.588,-0.350,13.800,34.680,0.660,15.190,34.590,2.610,14.130,34.940,2.280,15.570,34.590,1.600,11.720,34.590,-1.310,13.600,34.760,0.039,18.0,11.90,32.0
8.2671,23,0,move,-1,8.2671,8.2762,0,-0.352,12.920,24.258,3.867,14.678,25.137,3.604,5.186,24.434,2.637,16.172,24.785,1.494,3.428,24.873,6.152,12.041,23.906,-0.320,14.460,36.180,0.730,15.740,36.090,2.550,15.630,36.440,2.060,16.000,36.090,1.560,13.220,36.090,-1.350,14.030,36.260,0.039,18.0,11.90,32.0
8.3071,24,0,move,-1,8.3071,8.3164,0,-0.352,12.656,25.664,2.812,14.678,26.543,3.076,6.592,25.840,2.197,15.645,26.191,1.494,4.658,26.191,4.834,12.393,25.225,-0.220,15.050,37.680,0.850,16.130,37.590,2.520,17.130,37.940,1.900,16.410,37.590,1.620,14.720,37.590,-1.400,14.470,37.760,0.039,18.0,11.90,32.0
8.3471,25,0,move,-1,8.3471,8.3564,0,-0.352,13.623,26.982,2.637,14.854,27.949,2.812,7.998,27.246,2.109,15.293,27.686,1.494,5.889,27.510,3.516,12.744,26.631,-0.260,15.560,39.180,0.930,16.350,39.090,2.680,18.630,39.440,1.810,16.550,39.090,1.480,16.220,39.090,-1.170,14.720,39.260,0.065,19.6,11.90,33.0
8.3871,26,0,move,-1,8.3871,8.3962,0,-0.352,14.150,28.301,1.318,15.381,29.268,2.725,9.404,28.652,1.846,15.205,29.092,1.494,7.031,28.828,2.021,13.008,27.949,-0.250,15.950,40.680,1.000,16.720,40.590,2.600,19.820,40.940,1.730,16.880,40.590,1.400,17.550,40.590,-1.150,15.090,40.760,0.065,19.6,11.90,33.0
8.4271,27,0,move,-1,8.4271,8.4364,0,-0.352,14.590,29.619,0.967,15.469,30.674,2.725,10.811,29.883,1.846,15.732,30.410,1.406,8.174,30.059,0.879,13.271,29.268,-0.150,16.390,42.180,1.210,16.920,42.090,2.820,19.930,42.440,1.660,17.000,42.090,1.530,17.650,42.090,-0.870,15.210,42.260,0.065,19.6,11.90,33.0
8.4671,28,0,move,-1,8.4671,8.4762,0,-0.352,15.117,31.025,0.967,16.084,32.080,2.725,12.217,31.289,1.758,16.084,31.729,1.406,9.404,31.377,0.088,13.447,30.586,0.020,16.810,43.680,1.410,17.220,43.590,3.060,20.150,43.940,1.560,17.270,43.590,1.690,17.790,43.590,-0.530,15.380,43.760,0.227,19.6,11.90,29.0
8.5071,29,0,move,-1,8.5071,8.5164,0,-0.352,15.469,32.432,0.967,16.436,33.486,2.725,13.623,32.695,1.758,16.348,32.959,1.318,10.547,32.607,-0.527,13.623,31.904,0.150,17.170,45.180,1.550,17.550,45.090,3.210,20.470,45.440,1.460,17.560,45.090,1.790,18.000,45.090,-0.250,15.600,45.260,0.227,19.6,11.90,29.0
8.5471,30,0,move,-1,8.5471,8.5568,0,-0.088,15.820,33.750,1.055,16.611,34.805,2.549,14.941,34.102,1.582,16.348,34.365,1.670,11.865,34.014,-0.703,13.711,33.311,0.330,17.450,46.680,1.710,17.790,46.590,3.380,20.600,46.940,1.360,17.770,46.590,1.920,18.040,46.590,0.110,15.750,46.760,0.227,19.6,11.90,29.0
8.5871,31,0,move,-1,8.5871,8.5966,0,0.088,16.084,35.156,1.318,16.875,36.123,2.812,16.172,35.332,1.406,16.611,35.859,1.670,13.184,35.420,-0.439,13.799,34.805,0.430,17.680,48.180,1.820,18.040,48.090,3.530,20.980,48.440,1.270,17.990,48.090,1.950,18.320,48.090,0.450,15.970,48.260,0.201,22.0,11.70,29.0
8.6269,32,0,move,-1,8.6269,8.6361,0,0.176,16.260,36.475,1.406,17.051,37.441,2.988,17.227,36.650,1.318,16.875,37.090,1.846,14.326,36.650,-0.088,13.887,36.123,0.470,17.790,49.680,1.840,18.200,49.590,3.520,21.250,49.940,1.230,18.140,49.590,1.930,18.510,49.590,0.650,16.220,49.760,0.201,22.0,11.70,29.0
8.6671,33,0,move,-1,8.6671,8.6764,0,0.352,16.436,37.793,1.582,17.139,38.848,3.164,18.369,37.881,1.318,16.963,38.496,1.846,15.117,38.057,0.352,14.238,37.529,0.490,17.840,51.180,1.860,18.320,51.090,3.490,21.480,51.440,1.210,18.290,51.090,1.930,18.670,51.090,0.790,16.460,51.260,0.201,22.0,11.70,29.0
8.7071,34,0,move,-1,8.7071,8.7162,0,0.264,16.523,39.199,1.582,17.139,40.254,3.252,19.072,39.199,1.318,17.139,39.902,1.846,15.820,39.375,0.615,14.414,38.848,0.550,17.970,52.680,1.910,18.480,52.590,3.500,21.810,52.940,1.170,18.440,52.590,1.980,18.930,52.590,0.880,16.700,52.760,0.396,23.6,11.80,29.0
8.7471,35,0,move,-1,8.7471,8.7564,0,0.439,16.523,40.518,1.670,17.139,41.572,3.252,19.688,40.430,1.318,17.139,41.221,1.846,16.084,40.693,0.791,14.590,40.254,0.650,18.080,54.180,1.970,18.580,54.090,3.550,21.980,54.440,1.160,18.520,54.090,2.070,19.030,54.090,1.020,16.830,54.260,0.396,23.6,11.80,29.0
8.7871,36,0,move,-1,8.7871,8.7964,0,0.439,16.523,41.924,1.758,17.139,42.891,3.252,20.039,41.660,1.318,17.139,42.627,1.934,16.348,42.100,0.791,14.590,41.484,0.750,18.140,55.680,2.010,18.640,55.590,3.560,22.170,55.940,1.130,18.580,55.590,2.160,19.150,55.590,1.150,16.940,55.760,0.396,23.6,11.80,29.0
8.8271,37,0,move,-1,8.8271,8.8363,0,0.527,16.611,43.242,1.758,17.139,44.297,3.252,20.303,42.979,1.318,17.227,43.945,2.021,16.523,43.506,0.967,14.590,42.891,0.780,18.120,57.180,1.990,18.630,57.090,3.530,22.360,57.440,1.120,18.610,57.090,2.160,19.310,57.090,1.210,17.090,57.260,0.403,24.8,11.60,30.0
8.8671,38,0,move,-1,8.8671,8.8762,0,0.703,16.611,44.561,1.846,17.051,45.615,3.252,20.479,44.297,1.318,17.227,45.352,2.109,16.523,44.824,1.143,14.590,44.297,0.770,18.090,58.680,1.980,18.620,58.590,3.480,22.560,58.940,1.120,18.630,58.590,2.120,19.500,58.590,1.260,17.230,58.760,0.403,24.8,11.60,30.0
8.9071,39,0,move,-1,8.9071,8.9164,0,0.615,16.611,45.879,1.846,17.051,46.934,3.252,20.479,45.527,1.318,17.227,46.670,2.109,16.787,46.318,1.143,14.854,45.703,0.850,18.110,60.180,1.980,18.620,60.090,3.470,22.630,60.440,1.120,18.620,60.090,2.180,19.500,60.090,1.330,17.280,60.260,0.403,24.8,11.60,30.0
8.9471,40,0,move,-1,8.9471,8.9562,0,0.703,16.611,47.285,1.934,17.051,48.340,3.252,20.479,46.846,1.318,17.227,48.076,2.109,16.875,47.637,1.143,15.029,46.934,0.880,17.990,61.680,1.990,18.560,61.590,3.500,22.500,61.940,1.130,18.610,61.590,2.260,19.380,61.590,1.410,17.340,61.760,0.429,23.6,11.60,30.0
8.9871,41,0,move,-1,8.9871,8.9964,0,0.791,16.611,48.691,2.021,16.963,49.658,3.252,20.479,48.252,1.318,17.227,49.395,2.109,16.875,49.043,1.318,15.117,48.340,0.890,17.950,62.620,1.990,18.480,63.090,3.510,22.510,63.440,1.150,18.540,63.090,2.250,19.350,63.090,1.510,17.320,63.260,0.429,23.6,11.60,30.0
9.0271,42,0,move,-1,9.0271,9.0364,0,0.703,16.611,50.098,2.109,16.963,50.977,3.252,20.391,49.482,1.318,17.227,50.801,2.109,16.875,50.449,1.406,15.117,49.746,0.890,17.860,62.700,1.980,18.410,64.590,3.530,22.480,64.940,1.170,18.500,64.590,2.250,19.310,64.590,1.610,17.360,64.760,0.429,23.6,11.60,30.0
9.0669,43,0,move,-1,9.0669,9.0760,0,0.703,16.611,51.416,2.197,16.875,52.295,3.252,20.391,50.713,1.318,17.227,52.207,2.109,16.875,51.943,1.406,15.117,51.152,0.830,17.750,62.890,1.930,18.360,66.090,3.440,22.550,66.440,1.210,18.490,66.090,2.200,19.380,66.090,1.580,17.470,66.260,0.344,20.0,11.50,31.0
9.1069,44,0,move,-1,9.1069,9.1162,0,0.615,16.523,52.734,2.197,16.875,53.525,3.252,20.391,51.943,1.318,17.227,53.525,2.021,16.875,53.262,1.494,15.117,52.471,0.830,17.680,62.980,1.920,18.300,67.590,3.440,22.520,67.940,1.230,18.460,67.590,2.200,19.330,67.590,1.610,17.510,67.760,0.344,20.0,11.50,31.0
9.1471,45,0,move,-1,9.1471,9.1567,0,0.703,16.523,54.053,2.197,16.875,54.932,3.252,20.303,53.262,1.406,17.227,54.932,2.021,16.875,54.668,1.494,15.117,53.877,0.800,17.610,63.130,1.890,18.220,69.090,3.410,22.530,69.440,1.250,18.420,69.090,2.160,19.350,69.090,1.650,17.570,69.260,0.344,20.0,11.50,31.0
9.1872,46,0,move,-1,9.1872,9.1975,0,0.615,16.523,55.459,2.109,16.787,56.338,3.252,20.303,54.668,1.406,17.227,56.338,2.109,16.875,56.074,1.494,15.117,55.195,0.740,17.480,63.350,1.820,18.150,70.590,3.320,22.530,70.940,1.300,18.410,70.590,2.110,19.370,70.590,1.560,17.680,70.760,0.435,23.2,11.60,30.0
9.2273,47,0,move,-1,9.2273,9.2367,0,0.615,16.523,56.953,2.109,16.787,57.744,3.252,20.303,56.074,1.406,17.227,57.744,2.109,16.875,57.480,1.494,15.117,56.602,0.680,17.360,63.500,1.780,18.070,72.050,3.270,22.490,72.440,1.330,18.390,72.090,2.070,19.350,72.090,1.550,17.740,72.260,0.435,23.2,11.60,30.0
9.2671,48,0,move,-1,9.2671,9.2765,0,0.527,16.523,58.359,2.197,16.787,59.150,3.252,20.303,57.568,1.494,17.227,59.150,2.109,16.875,58.975,1.406,15.117,58.008,0.620,17.270,63.700,1.720,18.000,72.250,3.190,22.550,73.940,1.370,18.380,73.230,2.000,19.440,73.590,1.480,17.820,73.760,0.435,23.2,11.60,30.0
9.3071,49,0,move,-1,9.3071,9.3164,0,0.439,16.523,59.678,2.197,16.787,60.645,3.252,20.303,58.975,1.494,17.227,60.732,2.109,16.875,60.557,1.318,15.117,59.502,0.580,17.190,63.900,1.680,17.940,72.420,3.120,22.600,75.440,1.400,18.380,73.310,1.970,19.490,75.090,1.410,17.880,75.260,0.357,24.0,11.50,30.0
9.3471,50,0,move,-1,9.3471,9.3565,0,0.615,16.523,60.732,2.021,16.787,62.051,3.252,20.303,60.469,1.494,17.227,62.227,2.109,16.875,62.051,1.318,15.117,60.996,0.530,17.090,63.990,1.660,17.860,72.490,3.100,22.510,76.940,1.430,18.340,73.280,1.940,19.430,76.590,1.430,17.890,75.170,0.357,24.0,11.50,30.0
9.3871,51,0,move,-1,9.3871,9.3965,0,0.615,16.523,61.611,2.021,16.787,63.633,3.252,20.303,61.963,1.494,17.227,63.721,2.021,16.963,63.633,1.318,15.469,62.490,0.520,17.030,64.090,1.630,17.770,72.610,3.090,22.450,78.440,1.450,18.300,73.320,1.910,19.390,78.090,1.470,17.880,75.150,0.357,24.0,11.50,30.0
9.4271,52,0,move,-1,9.4271,9.4362,0,0.615,16.523,62.314,2.021,16.787,65.127,3.252,20.303,63.457,1.494,17.227,65.127,2.021,16.963,65.039,1.318,15.557,63.896,0.440,16.910,64.280,1.590,17.700,72.730,3.020,22.450,79.940,1.470,18.310,73.290,1.840,19.450,79.590,1.450,17.940,75.080,0.409,23.2,11.50,30.0
9.4669,53,0,move,-1,9.4669,9.4762,0,0.615,16.523,62.666,2.021,16.787,66.533,3.252,20.303,64.951,1.494,17.227,66.621,1.934,16.963,66.445,1.318,15.557,65.215,0.410,16.850,64.410,1.550,17.670,72.820,2.960,22.510,81.440,1.490,18.330,73.300,1.820,19.490,81.090,1.410,17.980,75.110,0.409,23.2,11.50,30.0
9.5071,54,0,move,-1,9.5071,9.5165,0,0.527,16.523,62.930,2.021,16.787,67.852,3.252,20.303,66.357,1.494,17.227,67.939,1.934,16.963,67.764,1.318,15.557,66.621,0.360,16.790,64.450,1.540,17.600,72.940,2.940,22.510,82.940,1.500,18.310,73.330,1.760,19.560,82.590,1.440,17.970,75.050,0.409,23.2,11.50,30.0
9.5471,55,0,move,-1,9.5471,9.5564,0,0.527,16.523,63.105,2.021,16.787,69.082,3.252,20.303,67.676,1.494,17.227,69.346,1.758,16.963,69.170,1.318,15.557,67.939,0.330,16.720,64.560,1.510,17.580,72.960,2.900,22.510,84.440,1.510,18.330,73.290,1.780,19.560,84.090,1.380,18.020,75.050,0.474,24.8,11.70,30.0
9.5871,56,0,move,-1,9.5871,9.5965,0,0.439,16.523,63.105,2.021,16.787,70.049,3.252,20.303,69.082,1.494,17.227,70.664,1.758,16.963,70.576,1.230,15.557,69.346,0.220,16.690,64.610,1.500,17.550,73.180,2.840,22.640,85.940,1.490,18.340,73.420,1.680,19.810,85.030,1.360,18.040,75.010,0.474,24.8,11.70,30.0
9.6271,57,0,move,-1,9.6271,9.6365,0,0.439,16.523,63.281,1.934,16.699,70.840,3.252,20.303,70.400,1.494,17.227,71.543,1.758,16.963,72.070,1.230,15.557,70.576,0.290,16.730,64.730,1.520,17.510,73.370,2.920,22.710,87.440,1.480,18.290,73.670,1.720,19.830,85.270,1.470,17.980,75.120,0.474,24.8,11.70,30.0
9.6671,58,0,move,-1,9.6671,9.6764,0,0.439,16.523,63.281,1.934,16.699,71.367,3.164,20.303,71.895,1.494,17.314,72.334,1.758,16.963,73.652,1.230,15.557,71.631,0.170,16.630,64.950,1.440,17.570,73.520,2.820,22.970,88.540,1.460,18.390,73.740,1.680,20.120,85.350,1.370,18.090,75.210,0.520,27.2,11.50,30.0
9.7071,59,0,move,-1,9.7071,9.7165,0,0.264,16.348,63.457,1.934,16.699,71.895,3.164,20.303,73.389,1.494,17.402,72.949,1.758,16.963,75.146,1.230,15.557,72.598,0.180,16.680,65.020,1.470,17.570,73.710,2.900,23.090,88.700,1.410,18.370,73.980,1.650,20.250,85.530,1.550,18.040,75.260,0.520,27.2,11.50,30.0
9.7471,60,0,move,-1,9.7471,9.7564,0,0.264,16.260,63.809,1.846,16.699,72.158,3.164,20.303,74.795,1.494,17.578,73.301,1.758,17.666,76.641,1.318,15.557,73.125,0.120,16.680,65.370,1.460,17.630,74.100,2.860,23.430,88.890,1.360,18.430,74.360,1.600,20.620,85.750,1.520,18.140,75.460,0.520,27.2,11.50,30.0
9.7871,61,0,move,-1,9.7871,9.7963,0,0.176,16.260,64.072,1.846,16.699,72.422,3.076,20.303,76.113,1.406,17.666,73.652,1.758,17.930,77.959,1.318,15.557,73.477,0.100,16.700,65.740,1.430,17.700,74.390,2.870,23.710,89.050,1.320,18.520,74.630,1.600,20.900,86.070,1.530,18.260,75.570,0.520,29.2,11.40,31.0
9.8271,62,0,move,-1,9.8271,9.8364,0,0.264,16.260,64.336,1.846,16.699,72.773,3.076,20.566,77.432,1.318,17.666,73.916,1.670,17.930,79.453,1.318,15.557,73.740,0.030,16.740,65.980,1.420,17.780,74.780,2.800,24.140,89.230,1.270,18.600,75.000,1.500,21.360,86.200,1.460,18.360,75.780,0.520,29.2,11.40,31.0
9.8671,63,0,move,-1,9.8671,9.8762,0,0.000,16.260,64.600,1.846,16.699,73.037,3.076,20.830,78.750,1.318,17.754,74.355,1.670,17.930,80.771,1.318,15.557,73.916,0.030,16.740,66.280,1.400,17.830,74.970,2.820,24.300,89.370,1.250,18.660,75.200,1.530,21.480,86.470,1.460,18.460,75.840,0.520,29.2,11.40,31.0
9.9071,64,0,move,-1,9.9071,9.9162,0,0.088,16.260,64.775,1.758,16.699,73.301,3.076,20.830,80.156,1.318,18.105,74.619,1.582,17.930,82.090,1.318,15.908,73.916,-0.010,16.760,66.550,1.370,17.880,75.300,2.790,24.560,89.550,1.220,18.710,75.500,1.460,21.780,86.590,1.430,18.560,75.990,0.793,32.4,11.30,31.0
9.9471,65,0,move,-1,9.9471,9.9564,0,0.088,16.260,65.127,1.758,16.699,73.652,3.076,20.830,81.562,1.318,18.105,74.971,1.582,17.930,83.232,1.318,15.996,73.916,-0.040,16.770,66.810,1.350,17.950,75.510,2.730,24.780,89.640,1.200,18.800,75.660,1.460,21.990,86.750,1.350,18.680,76.070,0.793,32.4,11.30,31.0
9.9871,66,0,move,-1,9.9871,9.9962,0,0.088,16.260,65.391,1.758,16.699,73.916,3.076,20.830,82.969,1.230,18.193,75.234,1.494,17.930,84.111,1.230,15.996,74.268,-0.020,16.780,66.920,1.350,17.980,75.520,2.730,24.790,89.690,1.200,18.830,75.680,1.500,21.950,86.900,1.360,18.740,76.060,0.793,32.4,11.30,31.0
