t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
244.0813,6102,55,move,7,244.0813,244.0893,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.1214,6103,55,move,7,244.1214,244.1293,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.1613,6104,55,move,7,244.1613,244.1691,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.2013,6105,55,move,7,244.2013,244.2093,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.2413,6106,55,move,7,244.2413,244.2494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.2813,6107,55,move,7,244.2813,244.2891,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.3213,6108,55,move,7,244.3213,244.3298,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.3613,6109,55,move,7,244.3613,244.3696,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.4012,6110,55,move,7,244.4012,244.4094,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.4413,6111,55,move,7,244.4413,244.4497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.4816,6112,55,move,7,244.4816,244.4899,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.5213,6113,55,move,7,244.5213,244.5294,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.5613,6114,55,move,7,244.5613,244.5697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.6013,6115,55,move,7,244.6013,244.6097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.6413,6116,55,move,7,244.6413,244.6496,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.6813,6117,55,move,7,244.6813,244.6897,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,31.0
244.7213,6118,55,move,7,244.7213,244.7297,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.7614,6119,55,move,7,244.7614,244.7693,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.8013,6120,55,rest,7,244.8013,244.8097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,11.90,31.0
244.8414,6121,55,rest,7,244.8414,244.8497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.521,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,4.4,11.90,31.0
244.8813,6122,55,rest,7,244.8813,244.8894,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,24.170,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,4.4,11.90,31.0
244.9213,6123,55,rest,7,244.9213,244.9296,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,23.467,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,4.4,11.90,31.0
244.9613,6124,55,rest,7,244.9613,244.9697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,22.412,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,8.8,11.90,31.0
245.0013,6125,55,rest,7,245.0013,245.0096,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,21.094,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,8.8,11.90,31.0
245.0414,6126,55,rest,7,245.0414,245.0497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,19.600,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,8.8,11.90,31.0
245.0813,6127,55,rest,7,245.0813,245.0897,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,18.193,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,9.6,11.90,31.0
245.1213,6128,55,rest,7,245.1213,245.1295,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,16.787,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,9.6,11.90,31.0
245.1613,6129,55,rest,7,245.1613,245.1697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,15.381,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,9.6,11.90,31.0
245.2013,6130,55,rest,7,245.2013,245.2095,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,13.975,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,9.6,12.00,31.0
245.2413,6131,55,rest,7,245.2413,245.2496,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,12.568,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,9.6,12.00,31.0
245.2813,6132,55,rest,7,245.2813,245.2896,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,11.162,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.033,9.6,12.00,31.0
245.3213,6133,55,rest,7,245.3213,245.3297,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,9.668,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,10.4,11.90,31.0
245.3613,6134,55,rest,7,245.3613,245.3695,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,8.350,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,10.4,11.90,31.0
245.4013,6135,55,rest,7,245.4013,245.4097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,7.031,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.026,10.4,11.90,31.0
245.4413,6136,55,rest,7,245.4413,245.4495,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,6.064,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,6.4,11.90,31.0
245.4816,6137,55,rest,7,245.4816,245.5005,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.186,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,6.4,11.90,31.0
245.5213,6138,55,rest,7,245.5213,245.5298,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.922,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,6.4,11.90,31.0
245.5613,6139,55,rest,7,245.5613,245.5697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,11.90,31.0
245.6013,6140,55,rest,7,245.6013,245.6096,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,11.90,31.0
245.6413,6141,55,rest,7,245.6413,245.6495,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,11.90,31.0
245.6814,6142,55,rest,7,245.6814,245.6896,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
245.7213,6143,55,rest,7,245.7213,245.7295,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
245.7613,6144,55,rest,7,245.7613,245.7698,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
245.8014,6145,55,rest,7,245.8014,245.8096,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
245.8413,6146,55,rest,7,245.8413,245.8494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
245.8814,6147,55,rest,7,245.8814,245.8897,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
245.9213,6148,55,rest,7,245.9213,245.9297,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,12.00,31.0
245.9614,6149,55,rest,7,245.9614,245.9697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,12.00,31.0
246.0013,6150,55,rest,7,246.0013,246.0095,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,12.00,31.0
246.0413,6151,55,rest,7,246.0413,246.0497,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.0813,6152,55,rest,7,246.0813,246.0896,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.1213,6153,55,rest,7,246.1213,246.1295,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.1613,6154,55,rest,7,246.1613,246.1696,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,12.00,31.0
246.2013,6155,55,rest,7,246.2013,246.2097,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,12.00,31.0
246.2413,6156,55,rest,7,246.2413,246.2494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,12.00,31.0
246.2813,6157,55,rest,7,246.2813,246.2897,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.3213,6158,55,rest,7,246.3213,246.3297,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.3613,6159,55,rest,7,246.3613,246.3693,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.570,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.4066,6160,56,pre,7,246.4066,246.4149,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.4414,6161,56,pre,7,246.4414,246.4492,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.4814,6162,56,pre,7,246.4814,246.4897,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.098,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,3.2,11.90,31.0
246.5213,6163,56,pre,7,246.5213,246.5297,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.098,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,11.90,31.0
246.5613,6164,56,pre,7,246.5613,246.5697,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,11.90,31.0
246.6013,6165,56,pre,7,246.6013,246.6094,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,3.2,11.90,31.0
246.6413,6166,56,pre,7,246.6413,246.6496,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,31.0
246.6814,6167,56,pre,7,246.6814,246.6898,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,31.0
246.7213,6168,56,pre,7,246.7213,246.7295,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,31.0
246.7613,6169,56,pre,7,246.7613,246.7696,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,11.90,31.0
246.8013,6170,56,pre,7,246.8013,246.8212,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,11.90,31.0
246.8412,6171,56,pre,7,246.8412,246.8494,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,11.90,31.0
246.8813,6172,56,pre,7,246.8813,246.8895,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,5.010,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.352,4.834,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,31.0
