t_s,phase,joint,id,name,cmd_deg,present_deg,err_deg,speed_deg_s,load_pct,current_a,volt,temp_c
14.110,step+10r0,5,7,L1 knee,10.000,0.000,10.000,0.00,0.0,0.000,12.10,32.0
14.161,step+10r0,5,7,L1 knee,10.000,0.439,9.561,8.79,5.6,0.006,12.10,32.0
14.201,step+10r0,5,7,L1 knee,10.000,0.439,9.561,8.79,5.6,0.006,12.10,32.0
14.252,step+10r0,5,7,L1 knee,10.000,2.461,7.539,26.37,6.8,0.013,12.10,32.0
14.293,step+10r0,5,7,L1 knee,10.000,2.461,7.539,26.37,6.8,0.013,12.10,32.0
14.353,step+10r0,5,7,L1 knee,10.000,5.273,4.727,26.37,7.2,0.013,12.10,32.0
14.394,step+10r0,5,7,L1 knee,10.000,5.273,4.727,26.37,7.2,0.013,12.10,32.0
14.445,step+10r0,5,7,L1 knee,10.000,8.174,1.826,26.37,4.8,0.006,12.10,32.0
14.485,step+10r0,5,7,L1 knee,10.000,8.174,1.826,26.37,4.8,0.006,12.10,32.0
14.536,step+10r0,5,7,L1 knee,10.000,9.668,0.332,8.79,2.0,0.000,12.10,32.0
14.540,return,5,7,L1 knee,0.000,9.668,-9.668,8.79,2.0,0.000,12.10,32.0
14.580,return,5,7,L1 knee,0.000,9.668,-9.668,8.79,2.0,0.000,12.10,32.0
14.631,return,5,7,L1 knee,0.000,9.580,-9.580,-4.39,5.2,0.006,12.10,32.0
14.672,return,5,7,L1 knee,0.000,9.580,-9.580,-4.39,5.2,0.006,12.10,32.0
14.723,return,5,7,L1 knee,0.000,7.910,-7.910,-17.58,6.4,0.013,12.10,32.0
14.763,return,5,7,L1 knee,0.000,7.910,-7.910,-17.58,6.4,0.013,12.10,32.0
14.814,return,5,7,L1 knee,0.000,5.273,-5.273,-30.76,8.0,0.013,12.10,32.0
14.855,return,5,7,L1 knee,0.000,5.273,-5.273,-30.76,8.0,0.013,12.10,32.0
14.906,return,5,7,L1 knee,0.000,2.461,-2.461,-26.37,5.6,0.006,12.10,32.0
14.947,return,5,7,L1 knee,0.000,2.461,-2.461,-26.37,5.6,0.006,12.10,32.0
14.998,return,5,7,L1 knee,0.000,0.615,-0.615,-17.58,2.8,0.006,12.10,32.0
15.038,return,5,7,L1 knee,0.000,0.615,-0.615,-17.58,2.8,0.006,12.10,32.0
15.089,return,5,7,L1 knee,0.000,0.088,-0.088,0.00,0.0,0.000,12.10,32.0
15.130,return,5,7,L1 knee,0.000,0.088,-0.088,0.00,0.0,0.000,12.10,32.0
15.180,return,5,7,L1 knee,0.000,0.176,-0.176,0.00,2.4,0.006,12.10,32.0
15.221,return,5,7,L1 knee,0.000,0.176,-0.176,0.00,2.4,0.006,12.10,32.0
15.280,step-10r0,5,7,L1 knee,-9.912,0.088,-10.000,0.00,2.4,0.006,12.10,32.0
15.320,step-10r0,5,7,L1 knee,-9.912,0.088,-10.000,0.00,2.4,0.006,12.10,32.0
15.381,step-10r0,5,7,L1 knee,-9.912,-0.703,-9.209,-13.18,4.0,0.013,12.10,32.0
15.422,step-10r0,5,7,L1 knee,-9.912,-0.703,-9.209,-13.18,4.0,0.013,12.10,32.0
15.472,step-10r0,5,7,L1 knee,-9.912,-2.812,-7.100,-26.37,7.6,0.013,12.10,32.0
15.513,step-10r0,5,7,L1 knee,-9.912,-2.812,-7.100,-26.37,7.6,0.013,12.10,32.0
15.574,step-10r0,5,7,L1 knee,-9.912,-5.713,-4.199,-35.16,6.4,0.013,12.10,32.0
15.615,step-10r0,5,7,L1 knee,-9.912,-5.713,-4.199,-35.16,6.4,0.013,12.10,32.0
15.676,step-10r0,5,7,L1 knee,-9.912,-8.350,-1.562,-17.58,6.0,0.013,12.10,32.0
15.716,step-10r0,5,7,L1 knee,-9.912,-8.350,-1.562,-17.58,6.0,0.013,12.10,32.0
15.767,step-10r0,5,7,L1 knee,-9.912,-9.756,-0.156,-8.79,2.4,0.006,12.10,32.0
15.771,return,5,7,L1 knee,0.000,-9.756,9.756,-8.79,2.4,0.006,12.10,32.0
15.811,return,5,7,L1 knee,0.000,-9.756,9.756,-8.79,2.4,0.006,12.10,32.0
15.862,return,5,7,L1 knee,0.000,-9.580,9.580,0.00,6.0,0.026,12.10,32.0
15.903,return,5,7,L1 knee,0.000,-9.580,9.580,0.00,6.0,0.026,12.10,32.0
15.953,return,5,7,L1 knee,0.000,-7.646,7.646,21.97,6.0,0.013,12.10,32.0
15.994,return,5,7,L1 knee,0.000,-7.646,7.646,21.97,6.0,0.013,12.10,32.0
16.055,return,5,7,L1 knee,0.000,-4.922,4.922,30.76,6.8,0.013,12.10,32.0
16.096,return,5,7,L1 knee,0.000,-4.922,4.922,30.76,6.8,0.013,12.10,32.0
16.147,return,5,7,L1 knee,0.000,-2.021,2.021,26.37,4.4,0.006,12.10,32.0
16.187,return,5,7,L1 knee,0.000,-2.021,2.021,26.37,4.4,0.006,12.10,32.0
16.238,return,5,7,L1 knee,0.000,-0.439,0.439,13.18,2.0,0.006,12.10,32.0
16.279,return,5,7,L1 knee,0.000,-0.439,0.439,13.18,2.0,0.006,12.10,32.0
16.330,return,5,7,L1 knee,0.000,-0.088,0.088,4.39,2.0,0.000,12.10,32.0
16.370,return,5,7,L1 knee,0.000,-0.088,0.088,4.39,2.0,0.000,12.10,32.0
16.421,return,5,7,L1 knee,0.000,0.000,0.000,0.00,0.0,0.000,12.10,32.0
16.462,return,5,7,L1 knee,0.000,0.000,0.000,0.00,0.0,0.000,12.10,32.0
16.521,step+3r0,6,8,L2 yaw,3.000,0.000,3.000,0.00,0.0,0.000,12.10,33.0
16.562,step+3r0,6,8,L2 yaw,3.000,0.000,3.000,0.00,0.0,0.000,12.10,33.0
16.613,step+3r0,6,8,L2 yaw,3.000,0.088,2.912,0.00,10.0,0.019,12.10,33.0
16.653,step+3r0,6,8,L2 yaw,3.000,0.088,2.912,0.00,10.0,0.019,12.10,33.0
16.704,step+3r0,6,8,L2 yaw,3.000,1.758,1.242,13.18,7.2,0.013,12.10,33.0
16.745,step+3r0,6,8,L2 yaw,3.000,1.758,1.242,13.18,7.2,0.013,12.10,33.0
16.838,return,6,8,L2 yaw,0.000,2.812,-2.812,0.00,2.4,0.000,12.10,33.0
16.879,return,6,8,L2 yaw,0.000,2.812,-2.812,0.00,2.4,0.000,12.10,33.0
16.930,return,6,8,L2 yaw,0.000,2.812,-2.812,0.00,11.2,0.013,12.10,33.0
16.971,return,6,8,L2 yaw,0.000,2.812,-2.812,0.00,11.2,0.013,12.10,33.0
17.023,return,6,8,L2 yaw,0.000,1.055,-1.055,-13.18,6.4,0.006,12.10,33.0
17.064,return,6,8,L2 yaw,0.000,1.055,-1.055,-13.18,6.4,0.006,12.10,33.0
17.125,return,6,8,L2 yaw,0.000,0.176,-0.176,-4.39,0.0,0.000,12.10,33.0
17.166,return,6,8,L2 yaw,0.000,0.176,-0.176,-4.39,0.0,0.000,12.10,33.0
17.217,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
17.257,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
17.308,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
17.349,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
17.399,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.006,12.20,33.0
17.440,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.006,12.20,33.0
17.506,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
17.550,step-3r0,6,8,L2 yaw,-2.824,0.176,-3.000,0.00,2.4,0.000,12.10,33.0
17.601,step-3r0,6,8,L2 yaw,-2.824,0.176,-3.000,0.00,6.4,0.013,12.10,33.0
17.642,step-3r0,6,8,L2 yaw,-2.824,0.176,-3.000,0.00,6.4,0.013,12.10,33.0
17.693,step-3r0,6,8,L2 yaw,-2.824,-1.055,-1.770,-17.58,7.6,0.006,12.10,33.0
17.733,step-3r0,6,8,L2 yaw,-2.824,-1.055,-1.770,-17.58,7.6,0.006,12.10,33.0
17.784,step-3r0,6,8,L2 yaw,-2.824,-2.285,-0.539,-13.18,5.2,0.006,12.10,33.0
17.788,return,6,8,L2 yaw,0.000,-2.285,2.285,-13.18,5.2,0.006,12.10,33.0
17.829,return,6,8,L2 yaw,0.000,-2.285,2.285,-13.18,5.2,0.006,12.10,33.0
17.879,return,6,8,L2 yaw,0.000,-2.549,2.549,0.00,6.8,0.013,12.10,33.0
17.920,return,6,8,L2 yaw,0.000,-2.549,2.549,0.00,6.8,0.013,12.10,33.0
17.987,return,6,8,L2 yaw,0.000,-1.318,1.318,17.58,7.2,0.006,12.10,33.0
18.027,return,6,8,L2 yaw,0.000,-1.318,1.318,17.58,7.2,0.006,12.10,33.0
18.078,return,6,8,L2 yaw,0.000,-0.264,0.264,4.39,3.2,0.006,12.10,33.0
18.119,return,6,8,L2 yaw,0.000,-0.264,0.264,4.39,3.2,0.006,12.10,33.0
18.170,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.10,33.0
18.211,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.10,33.0
18.261,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.10,33.0
18.302,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.10,33.0
18.353,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.20,33.0
18.393,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.20,33.0
18.454,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.013,12.10,33.0
18.499,step+10r0,6,8,L2 yaw,9.736,-0.264,10.000,0.00,3.2,0.013,12.10,33.0
18.549,step+10r0,6,8,L2 yaw,9.736,-0.088,9.824,0.00,4.4,0.006,12.10,33.0
18.590,step+10r0,6,8,L2 yaw,9.736,-0.088,9.824,0.00,4.4,0.006,12.10,33.0
18.641,step+10r0,6,8,L2 yaw,9.736,0.879,8.857,17.58,9.2,0.013,12.10,33.0
18.681,step+10r0,6,8,L2 yaw,9.736,0.879,8.857,17.58,9.2,0.013,12.10,33.0
18.748,step+10r0,6,8,L2 yaw,9.736,3.076,6.660,26.37,12.4,0.013,12.10,40.0
18.789,step+10r0,6,8,L2 yaw,9.736,3.076,6.660,26.37,12.4,0.013,12.10,40.0
18.865,step+10r0,6,8,L2 yaw,9.736,6.328,3.408,30.76,10.8,0.013,12.20,33.0
18.906,step+10r0,6,8,L2 yaw,9.736,6.328,3.408,30.76,10.8,0.013,12.20,33.0
18.957,step+10r0,6,8,L2 yaw,9.736,8.877,0.859,17.58,5.2,0.006,12.10,33.0
18.961,return,6,8,L2 yaw,0.000,8.877,-8.877,17.58,5.2,0.006,12.10,33.0
19.001,return,6,8,L2 yaw,0.000,8.877,-8.877,17.58,5.2,0.006,12.10,33.0
19.052,return,6,8,L2 yaw,0.000,9.404,-9.404,0.00,4.0,0.006,12.10,33.0
19.093,return,6,8,L2 yaw,0.000,9.404,-9.404,0.00,4.0,0.006,12.10,33.0
19.143,return,6,8,L2 yaw,0.000,8.438,-8.438,-17.58,9.2,0.006,12.10,33.0
19.184,return,6,8,L2 yaw,0.000,8.438,-8.438,-17.58,9.2,0.006,12.10,33.0
19.234,return,6,8,L2 yaw,0.000,6.064,-6.064,-30.76,12.0,0.013,12.10,33.0
19.275,return,6,8,L2 yaw,0.000,6.064,-6.064,-30.76,12.0,0.013,12.10,33.0
19.325,return,6,8,L2 yaw,0.000,3.340,-3.340,-30.76,12.0,0.006,12.10,33.0
19.366,return,6,8,L2 yaw,0.000,3.340,-3.340,-30.76,12.0,0.006,12.10,33.0
19.416,return,6,8,L2 yaw,0.000,1.230,-1.230,-17.58,6.8,0.000,12.10,33.0
19.457,return,6,8,L2 yaw,0.000,1.230,-1.230,-17.58,6.8,0.000,12.10,33.0
19.508,return,6,8,L2 yaw,0.000,0.264,-0.264,-4.39,2.8,0.006,12.10,33.0
19.548,return,6,8,L2 yaw,0.000,0.264,-0.264,-4.39,2.8,0.006,12.10,33.0
19.599,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.006,12.10,33.0
19.640,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.006,12.10,33.0
19.698,step-10r0,6,8,L2 yaw,-9.824,0.176,-10.000,0.00,3.2,0.006,12.10,33.0
19.739,step-10r0,6,8,L2 yaw,-9.824,0.176,-10.000,0.00,3.2,0.006,12.10,33.0
19.789,step-10r0,6,8,L2 yaw,-9.824,-0.352,-9.473,-13.18,6.8,0.006,12.10,33.0
19.830,step-10r0,6,8,L2 yaw,-9.824,-0.352,-9.473,-13.18,6.8,0.006,12.10,33.0
19.881,step-10r0,6,8,L2 yaw,-9.824,-2.021,-7.803,-21.97,12.0,0.019,12.10,33.0
19.921,step-10r0,6,8,L2 yaw,-9.824,-2.021,-7.803,-21.97,12.0,0.019,12.10,33.0
19.972,step-10r0,6,8,L2 yaw,-9.824,-4.658,-5.166,-30.76,12.8,0.019,12.10,33.0
20.013,step-10r0,6,8,L2 yaw,-9.824,-4.658,-5.166,-30.76,12.8,0.019,12.10,33.0
20.063,step-10r0,6,8,L2 yaw,-9.824,-7.383,-2.441,-26.37,9.2,0.013,12.10,33.0
20.104,step-10r0,6,8,L2 yaw,-9.824,-7.383,-2.441,-26.37,9.2,0.013,12.10,33.0
20.155,step-10r0,6,8,L2 yaw,-9.824,-9.053,-0.771,-13.18,6.4,0.006,12.10,33.0
20.158,return,6,8,L2 yaw,0.000,-9.053,9.053,-13.18,6.4,0.006,12.10,33.0
20.199,return,6,8,L2 yaw,0.000,-9.053,9.053,-13.18,6.4,0.006,12.10,33.0
20.249,return,6,8,L2 yaw,0.000,-9.492,9.492,0.00,3.6,0.000,12.10,33.0
20.290,return,6,8,L2 yaw,0.000,-9.492,9.492,0.00,3.6,0.000,12.10,33.0
20.341,return,6,8,L2 yaw,0.000,-8.525,8.525,26.37,9.6,0.013,12.10,43.0
20.382,return,6,8,L2 yaw,0.000,-8.525,8.525,26.37,9.6,0.013,12.10,43.0
20.448,return,6,8,L2 yaw,0.000,-6.064,6.064,30.76,13.2,0.013,12.20,33.0
20.489,return,6,8,L2 yaw,0.000,-6.064,6.064,30.76,13.2,0.013,12.20,33.0
20.540,return,6,8,L2 yaw,0.000,-2.812,2.812,26.37,10.0,0.006,12.10,33.0
20.580,return,6,8,L2 yaw,0.000,-2.812,2.812,26.37,10.0,0.006,12.10,33.0
20.631,return,6,8,L2 yaw,0.000,-0.967,0.967,13.18,6.0,0.006,12.20,33.0
20.672,return,6,8,L2 yaw,0.000,-0.967,0.967,13.18,6.0,0.006,12.20,33.0
20.723,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.10,33.0
20.763,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.006,12.10,33.0
20.814,return,6,8,L2 yaw,0.000,-0.176,0.176,0.00,2.4,0.000,12.10,33.0
20.855,return,6,8,L2 yaw,0.000,-0.176,0.176,0.00,2.4,0.000,12.10,33.0
20.924,step+3r1,6,8,L2 yaw,2.912,-0.088,3.000,0.00,0.0,0.000,12.10,33.0
20.965,step+3r1,6,8,L2 yaw,2.912,-0.088,3.000,0.00,0.0,0.000,12.10,33.0
21.016,step+3r1,6,8,L2 yaw,2.912,0.439,2.473,8.79,7.2,0.013,12.10,33.0
21.056,step+3r1,6,8,L2 yaw,2.912,0.439,2.473,8.79,7.2,0.013,12.10,33.0
21.107,step+3r1,6,8,L2 yaw,2.912,1.934,0.979,13.18,6.0,0.006,12.10,33.0
21.111,return,6,8,L2 yaw,0.000,1.934,-1.934,13.18,6.0,0.006,12.10,33.0
21.151,return,6,8,L2 yaw,0.000,1.934,-1.934,13.18,6.0,0.006,12.10,33.0
21.202,return,6,8,L2 yaw,0.000,2.549,-2.549,4.39,3.6,0.000,12.10,33.0
21.242,return,6,8,L2 yaw,0.000,2.549,-2.549,4.39,3.6,0.000,12.10,33.0
21.293,return,6,8,L2 yaw,0.000,1.758,-1.758,-17.58,9.2,0.006,12.10,33.0
21.334,return,6,8,L2 yaw,0.000,1.758,-1.758,-17.58,9.2,0.006,12.10,33.0
21.395,return,6,8,L2 yaw,0.000,0.439,-0.439,-8.79,4.4,0.006,12.10,33.0
21.435,return,6,8,L2 yaw,0.000,0.439,-0.439,-8.79,4.4,0.006,12.10,33.0
21.486,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
21.526,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
21.576,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
21.617,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
21.668,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
21.708,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
21.769,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.006,12.10,33.0
21.809,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.006,12.10,33.0
21.869,step-3r1,6,8,L2 yaw,-2.824,0.176,-3.000,0.00,3.2,0.006,12.10,33.0
21.909,step-3r1,6,8,L2 yaw,-2.824,0.176,-3.000,0.00,3.2,0.006,12.10,33.0
21.976,step-3r1,6,8,L2 yaw,-2.824,-0.352,-2.473,-13.18,7.2,0.013,12.10,33.0
22.017,step-3r1,6,8,L2 yaw,-2.824,-0.352,-2.473,-13.18,7.2,0.013,12.10,33.0
22.084,step-3r1,6,8,L2 yaw,-2.824,-2.021,-0.803,-8.79,6.0,0.006,12.10,33.0
22.087,return,6,8,L2 yaw,0.000,-2.021,2.021,-8.79,6.0,0.006,12.10,33.0
22.128,return,6,8,L2 yaw,0.000,-2.021,2.021,-8.79,6.0,0.006,12.10,33.0
22.178,return,6,8,L2 yaw,0.000,-2.549,2.549,0.00,6.8,0.013,12.10,33.0
22.218,return,6,8,L2 yaw,0.000,-2.549,2.549,0.00,6.8,0.013,12.10,33.0
22.269,return,6,8,L2 yaw,0.000,-1.230,1.230,26.37,6.4,0.006,12.10,33.0
22.310,return,6,8,L2 yaw,0.000,-1.230,1.230,26.37,6.4,0.006,12.10,33.0
22.360,return,6,8,L2 yaw,0.000,-0.264,0.264,4.39,2.4,0.000,12.10,33.0
22.401,return,6,8,L2 yaw,0.000,-0.264,0.264,4.39,2.4,0.000,12.10,33.0
22.451,return,6,8,L2 yaw,0.000,-0.088,0.088,4.39,0.0,0.000,12.10,33.0
22.492,return,6,8,L2 yaw,0.000,-0.088,0.088,4.39,0.0,0.000,12.10,33.0
22.543,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
22.583,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
22.634,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
22.675,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
22.725,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
22.766,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
22.841,step+10r1,6,8,L2 yaw,9.912,-0.088,10.000,0.00,0.0,0.000,12.10,33.0
22.881,step+10r1,6,8,L2 yaw,9.912,-0.088,10.000,0.00,0.0,0.000,12.10,33.0
22.932,step+10r1,6,8,L2 yaw,9.912,0.527,9.385,13.18,7.2,0.006,12.10,33.0
22.973,step+10r1,6,8,L2 yaw,9.912,0.527,9.385,13.18,7.2,0.006,12.10,33.0
23.023,step+10r1,6,8,L2 yaw,9.912,2.373,7.539,21.97,12.0,0.019,12.10,33.0
23.064,step+10r1,6,8,L2 yaw,9.912,2.373,7.539,21.97,12.0,0.019,12.10,33.0
23.115,step+10r1,6,8,L2 yaw,9.912,5.098,4.814,30.76,12.0,0.019,12.10,33.0
23.155,step+10r1,6,8,L2 yaw,9.912,5.098,4.814,30.76,12.0,0.019,12.10,33.0
23.206,step+10r1,6,8,L2 yaw,9.912,7.646,2.266,26.37,9.2,0.006,12.10,33.0
23.247,step+10r1,6,8,L2 yaw,9.912,7.646,2.266,26.37,9.2,0.006,12.10,33.0
23.297,step+10r1,6,8,L2 yaw,9.912,9.229,0.684,13.18,5.6,0.013,12.10,33.0
23.301,return,6,8,L2 yaw,0.000,9.229,-9.229,13.18,5.6,0.013,12.10,33.0
23.342,return,6,8,L2 yaw,0.000,9.229,-9.229,13.18,5.6,0.013,12.10,33.0
23.408,return,6,8,L2 yaw,0.000,9.580,-9.580,0.00,6.8,0.019,12.10,33.0
23.449,return,6,8,L2 yaw,0.000,9.580,-9.580,0.00,6.8,0.019,12.10,33.0
23.510,return,6,8,L2 yaw,0.000,7.734,-7.734,-26.37,10.4,0.013,12.10,33.0
23.551,return,6,8,L2 yaw,0.000,7.734,-7.734,-26.37,10.4,0.013,12.10,33.0
23.601,return,6,8,L2 yaw,0.000,4.834,-4.834,-30.76,12.8,0.013,12.10,33.0
23.642,return,6,8,L2 yaw,0.000,4.834,-4.834,-30.76,12.8,0.013,12.10,33.0
23.693,return,6,8,L2 yaw,0.000,2.197,-2.197,-26.37,9.2,0.000,12.10,33.0
23.733,return,6,8,L2 yaw,0.000,2.197,-2.197,-26.37,9.2,0.000,12.10,33.0
23.794,return,6,8,L2 yaw,0.000,0.615,-0.615,-17.58,5.6,0.006,12.10,33.0
23.835,return,6,8,L2 yaw,0.000,0.615,-0.615,-17.58,5.6,0.006,12.10,33.0
23.886,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
23.926,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
23.977,return,6,8,L2 yaw,0.000,0.176,-0.176,0.00,2.4,0.000,12.10,33.0
24.021,step-10r1,6,8,L2 yaw,-9.824,0.176,-10.000,0.00,2.4,0.000,12.10,33.0
24.072,step-10r1,6,8,L2 yaw,-9.824,0.176,-10.000,0.00,6.4,0.013,12.10,33.0
24.112,step-10r1,6,8,L2 yaw,-9.824,0.176,-10.000,0.00,6.4,0.013,12.10,33.0
24.163,step-10r1,6,8,L2 yaw,-9.824,-0.967,-8.857,-17.58,9.2,0.013,12.10,33.0
24.204,step-10r1,6,8,L2 yaw,-9.824,-0.967,-8.857,-17.58,9.2,0.013,12.10,33.0
24.254,step-10r1,6,8,L2 yaw,-9.824,-3.164,-6.660,-26.37,12.4,0.019,12.10,33.0
24.295,step-10r1,6,8,L2 yaw,-9.824,-3.164,-6.660,-26.37,12.4,0.019,12.10,33.0
24.346,step-10r1,6,8,L2 yaw,-9.824,-5.889,-3.936,-30.76,12.8,0.013,12.10,33.0
24.386,step-10r1,6,8,L2 yaw,-9.824,-5.889,-3.936,-30.76,12.8,0.013,12.10,33.0
24.453,step-10r1,6,8,L2 yaw,-9.824,-8.174,-1.650,-21.97,8.4,0.006,12.10,33.0
24.493,step-10r1,6,8,L2 yaw,-9.824,-8.174,-1.650,-21.97,8.4,0.006,12.10,33.0
24.544,step-10r1,6,8,L2 yaw,-9.824,-9.492,-0.332,-4.39,4.0,0.006,12.10,33.0
24.547,return,6,8,L2 yaw,0.000,-9.492,9.492,-4.39,4.0,0.006,12.10,33.0
24.588,return,6,8,L2 yaw,0.000,-9.492,9.492,-4.39,4.0,0.006,12.10,33.0
24.649,return,6,8,L2 yaw,0.000,-9.580,9.580,0.00,6.8,0.013,12.10,33.0
24.689,return,6,8,L2 yaw,0.000,-9.580,9.580,0.00,6.8,0.013,12.10,33.0
24.740,return,6,8,L2 yaw,0.000,-7.910,7.910,21.97,10.4,0.019,12.10,33.0
24.780,return,6,8,L2 yaw,0.000,-7.910,7.910,21.97,10.4,0.019,12.10,33.0
24.831,return,6,8,L2 yaw,0.000,-5.361,5.361,26.37,12.8,0.013,12.10,33.0
24.872,return,6,8,L2 yaw,0.000,-5.361,5.361,26.37,12.8,0.013,12.10,33.0
24.922,return,6,8,L2 yaw,0.000,-2.637,2.637,30.76,9.6,0.013,12.10,33.0
24.963,return,6,8,L2 yaw,0.000,-2.637,2.637,30.76,9.6,0.013,12.10,33.0
25.013,return,6,8,L2 yaw,0.000,-0.879,0.879,13.18,6.4,0.000,12.10,33.0
25.054,return,6,8,L2 yaw,0.000,-0.879,0.879,13.18,6.4,0.000,12.10,33.0
25.105,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.000,12.10,33.0
25.145,return,6,8,L2 yaw,0.000,-0.264,0.264,0.00,3.2,0.000,12.10,33.0
25.196,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
25.236,return,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
25.290,ramp,6,8,L2 yaw,0.000,-0.088,0.088,0.00,0.0,0.000,12.10,33.0
25.333,ramp,6,8,L2 yaw,0.107,-0.088,0.195,0.00,0.0,0.000,12.10,33.0
25.387,ramp,6,8,L2 yaw,0.194,-0.088,0.282,0.00,2.4,0.000,12.10,33.0
25.431,ramp,6,8,L2 yaw,0.302,-0.088,0.390,0.00,2.4,0.000,12.10,33.0
25.485,ramp,6,8,L2 yaw,0.389,0.000,0.389,0.00,2.8,0.006,12.10,33.0
25.528,ramp,6,8,L2 yaw,0.497,0.000,0.497,0.00,2.8,0.006,12.10,33.0
25.592,ramp,6,8,L2 yaw,0.585,0.000,0.585,0.00,6.0,0.013,12.10,33.0
25.636,ramp,6,8,L2 yaw,0.712,0.000,0.712,0.00,6.0,0.013,12.10,33.0
25.690,ramp,6,8,L2 yaw,0.800,0.439,0.360,0.00,3.6,0.000,12.10,33.0
25.734,ramp,6,8,L2 yaw,0.907,0.439,0.468,0.00,3.6,0.000,12.10,33.0
25.788,ramp,6,8,L2 yaw,0.995,0.615,0.379,0.00,2.8,0.000,12.10,33.0
25.831,ramp,6,8,L2 yaw,1.103,0.615,0.488,0.00,2.8,0.000,12.10,33.0
25.886,ramp,6,8,L2 yaw,1.190,0.703,0.487,0.00,5.2,0.013,12.10,33.0
25.930,ramp,6,8,L2 yaw,1.299,0.703,0.596,0.00,5.2,0.013,12.10,33.0
25.984,ramp,6,8,L2 yaw,1.387,1.055,0.332,0.00,3.2,0.006,12.10,33.0
26.028,ramp,6,8,L2 yaw,1.496,1.055,0.441,0.00,3.2,0.006,12.10,33.0
26.082,ramp,6,8,L2 yaw,1.583,1.055,0.528,0.00,4.8,0.013,12.10,33.0
26.125,ramp,6,8,L2 yaw,1.691,1.055,0.636,0.00,4.8,0.013,12.10,33.0
26.190,ramp,6,8,L2 yaw,1.779,1.406,0.373,0.00,3.2,0.006,12.10,33.0
26.233,ramp,6,8,L2 yaw,1.907,1.406,0.501,0.00,3.2,0.006,12.10,33.0
26.298,ramp,6,8,L2 yaw,1.994,1.582,0.412,4.39,4.0,0.006,12.10,33.0
26.341,ramp,6,8,L2 yaw,2.123,1.582,0.541,4.39,4.0,0.006,12.10,33.0
26.395,ramp,6,8,L2 yaw,2.211,1.758,0.453,0.00,4.4,0.006,12.10,33.0
26.439,ramp,6,8,L2 yaw,2.318,1.758,0.560,0.00,4.4,0.006,12.10,33.0
26.493,ramp,6,8,L2 yaw,2.406,2.021,0.384,4.39,3.6,0.006,12.10,33.0
