t_s,phase,joint,id,name,cmd_deg,present_deg,err_deg,speed_deg_s,load_pct,current_a,volt,temp_c
12.471,return,4,6,L1 hip,0.439,12.393,-11.953,0.00,9.2,0.026,12.20,33.0
12.512,return,4,6,L1 hip,0.439,12.393,-11.953,0.00,9.2,0.026,12.20,33.0
12.563,return,4,6,L1 hip,0.439,10.811,-10.371,-878.40,12.4,0.019,12.20,33.0
12.603,return,4,6,L1 hip,0.439,10.811,-10.371,-878.40,12.4,0.019,12.20,33.0
12.654,return,4,6,L1 hip,0.439,8.350,-7.910,-1537.20,14.4,0.026,12.20,33.0
12.695,return,4,6,L1 hip,0.439,8.350,-7.910,-1537.20,14.4,0.026,12.20,33.0
12.745,return,4,6,L1 hip,0.439,5.537,-5.098,-1537.20,15.2,0.026,12.20,33.0
12.786,return,4,6,L1 hip,0.439,5.537,-5.098,-1537.20,15.2,0.026,12.20,33.0
12.837,return,4,6,L1 hip,0.439,2.900,-2.461,-1537.20,11.2,0.013,12.10,33.0
12.877,return,4,6,L1 hip,0.439,2.900,-2.461,-1537.20,11.2,0.013,12.10,33.0
12.928,return,4,6,L1 hip,0.439,1.318,-0.879,-658.80,7.6,0.013,12.20,33.0
12.969,return,4,6,L1 hip,0.439,1.318,-0.879,-658.80,7.6,0.013,12.20,33.0
13.020,return,4,6,L1 hip,0.439,0.967,-0.527,0.00,5.6,0.013,12.10,32.0
13.060,return,4,6,L1 hip,0.439,0.967,-0.527,0.00,5.6,0.013,12.10,32.0
13.120,step-12r0,4,6,L1 hip,-11.121,0.879,-12.000,0.00,5.6,0.013,12.10,33.0
13.160,step-12r0,4,6,L1 hip,-11.121,0.879,-12.000,0.00,5.6,0.013,12.10,33.0
13.211,step-12r0,4,6,L1 hip,-11.121,0.352,-11.473,-658.80,10.0,0.019,12.20,33.0
13.252,step-12r0,4,6,L1 hip,-11.121,0.352,-11.473,-658.80,10.0,0.019,12.20,33.0
13.303,step-12r0,4,6,L1 hip,-11.121,-1.406,-9.715,-1317.60,12.8,0.026,12.20,33.0
13.343,step-12r0,4,6,L1 hip,-11.121,-1.406,-9.715,-1317.60,12.8,0.026,12.20,33.0
13.394,step-12r0,4,6,L1 hip,-11.121,-4.043,-7.078,-1537.20,14.8,0.026,12.10,33.0
13.435,step-12r0,4,6,L1 hip,-11.121,-4.043,-7.078,-1537.20,14.8,0.026,12.10,33.0
13.486,step-12r0,4,6,L1 hip,-11.121,-6.855,-4.266,-1537.20,14.8,0.026,12.10,33.0
13.526,step-12r0,4,6,L1 hip,-11.121,-6.855,-4.266,-1537.20,14.8,0.026,12.10,33.0
13.577,step-12r0,4,6,L1 hip,-11.121,-9.229,-1.893,-1317.60,11.2,0.019,12.10,33.0
13.618,step-12r0,4,6,L1 hip,-11.121,-9.229,-1.893,-1317.60,11.2,0.019,12.10,33.0
13.669,step-12r0,4,6,L1 hip,-11.121,-10.459,-0.662,-439.20,6.8,0.013,12.20,33.0
13.709,step-12r0,4,6,L1 hip,-11.121,-10.459,-0.662,-439.20,6.8,0.013,12.20,33.0
13.776,step-12r0,4,6,L1 hip,-11.121,-10.635,-0.486,0.00,5.6,0.013,12.10,32.0
13.780,return,4,6,L1 hip,0.439,-10.635,11.074,0.00,5.6,0.013,12.10,32.0
13.820,return,4,6,L1 hip,0.439,-10.635,11.074,0.00,5.6,0.013,12.10,32.0
13.871,return,4,6,L1 hip,0.439,-10.635,11.074,0.00,3.6,0.006,12.10,33.0
13.912,return,4,6,L1 hip,0.439,-10.635,11.074,0.00,3.6,0.006,12.10,33.0
13.963,return,4,6,L1 hip,0.439,-9.316,9.756,1098.00,9.2,0.006,12.20,33.0
14.003,return,4,6,L1 hip,0.439,-9.316,9.756,1098.00,9.2,0.006,12.20,33.0
14.070,return,4,6,L1 hip,0.439,-6.768,7.207,1317.60,11.6,0.006,12.20,33.0
14.111,return,4,6,L1 hip,0.439,-6.768,7.207,1317.60,11.6,0.006,12.20,33.0
14.161,return,4,6,L1 hip,0.439,-3.428,3.867,1537.20,10.4,0.006,12.10,33.0
14.202,return,4,6,L1 hip,0.439,-3.428,3.867,1537.20,10.4,0.006,12.10,33.0
14.253,return,4,6,L1 hip,0.439,-1.143,1.582,1098.00,7.2,0.000,12.10,32.0
14.293,return,4,6,L1 hip,0.439,-1.143,1.582,1098.00,7.2,0.000,12.10,32.0
14.354,return,4,6,L1 hip,0.439,0.088,0.352,658.80,3.6,0.000,12.20,33.0
14.395,return,4,6,L1 hip,0.439,0.088,0.352,658.80,3.6,0.000,12.20,33.0
14.446,return,4,6,L1 hip,0.439,0.352,0.088,0.00,0.0,0.000,12.10,33.0
14.490,step+12r0,5,7,L1 knee,12.088,0.088,12.000,0.00,0.0,0.000,12.10,31.0
14.541,step+12r0,5,7,L1 knee,12.088,0.088,12.000,0.00,4.0,0.013,12.10,31.0
14.581,step+12r0,5,7,L1 knee,12.088,0.088,12.000,0.00,4.0,0.013,12.10,31.0
14.632,step+12r0,5,7,L1 knee,12.088,1.494,10.594,1098.00,4.8,0.006,12.10,32.0
14.673,step+12r0,5,7,L1 knee,12.088,1.494,10.594,1098.00,4.8,0.006,12.10,32.0
14.724,step+12r0,5,7,L1 knee,12.088,3.779,8.309,1317.60,7.6,0.013,12.10,31.0
14.764,step+12r0,5,7,L1 knee,12.088,3.779,8.309,1317.60,7.6,0.013,12.10,31.0
14.816,step+12r0,5,7,L1 knee,12.088,6.592,5.496,1317.60,7.6,0.019,12.20,31.0
14.856,step+12r0,5,7,L1 knee,12.088,6.592,5.496,1317.60,7.6,0.019,12.20,31.0
14.924,step+12r0,5,7,L1 knee,12.088,9.492,2.596,1317.60,4.8,0.000,12.10,31.0
14.964,step+12r0,5,7,L1 knee,12.088,9.492,2.596,1317.60,4.8,0.000,12.10,31.0
15.015,step+12r0,5,7,L1 knee,12.088,11.602,0.486,878.40,2.4,0.000,12.10,31.0
15.056,step+12r0,5,7,L1 knee,12.088,11.602,0.486,878.40,2.4,0.000,12.10,31.0
15.107,step+12r0,5,7,L1 knee,12.088,12.041,0.047,219.60,2.4,0.000,12.10,31.0
15.147,step+12r0,5,7,L1 knee,12.088,12.041,0.047,219.60,2.4,0.000,12.10,31.0
15.198,step+12r0,5,7,L1 knee,12.088,12.041,0.047,0.00,0.0,0.000,12.10,31.0
15.202,return,5,7,L1 knee,0.088,12.041,-11.953,0.00,0.0,0.000,12.10,31.0
15.243,return,5,7,L1 knee,0.088,12.041,-11.953,0.00,0.0,0.000,12.10,31.0
15.293,return,5,7,L1 knee,0.088,11.689,-11.602,-878.40,4.8,0.006,12.10,31.0
15.334,return,5,7,L1 knee,0.088,11.689,-11.602,-878.40,4.8,0.006,12.10,31.0
15.385,return,5,7,L1 knee,0.088,9.844,-9.756,-878.40,6.4,0.013,12.20,31.0
15.426,return,5,7,L1 knee,0.088,9.844,-9.756,-878.40,6.4,0.013,12.20,31.0
15.487,return,5,7,L1 knee,0.088,7.119,-7.031,-1537.20,7.2,0.013,12.20,31.0
15.527,return,5,7,L1 knee,0.088,7.119,-7.031,-1537.20,7.2,0.013,12.20,31.0
15.578,return,5,7,L1 knee,0.088,3.955,-3.867,-1537.20,7.2,0.013,12.20,31.0
15.619,return,5,7,L1 knee,0.088,3.955,-3.867,-1537.20,7.2,0.013,12.20,31.0
15.669,return,5,7,L1 knee,0.088,1.494,-1.406,-878.40,4.0,0.013,12.10,31.0
15.710,return,5,7,L1 knee,0.088,1.494,-1.406,-878.40,4.0,0.013,12.10,31.0
15.761,return,5,7,L1 knee,0.088,0.264,-0.176,-439.20,2.0,0.006,12.20,31.0
15.801,return,5,7,L1 knee,0.088,0.264,-0.176,-439.20,2.0,0.006,12.20,31.0
15.852,return,5,7,L1 knee,0.088,0.176,-0.088,-219.60,2.0,0.006,12.20,31.0
15.893,return,5,7,L1 knee,0.088,0.176,-0.088,-219.60,2.0,0.006,12.20,31.0
15.951,step-12r0,5,7,L1 knee,-11.736,0.264,-12.000,219.60,3.6,0.013,12.10,31.0
15.991,step-12r0,5,7,L1 knee,-11.736,0.264,-12.000,219.60,3.6,0.013,12.10,31.0
16.042,step-12r0,5,7,L1 knee,-11.736,-0.527,-11.209,-219.60,4.8,0.013,12.10,31.0
16.082,step-12r0,5,7,L1 knee,-11.736,-0.527,-11.209,-219.60,4.8,0.013,12.10,31.0
16.133,step-12r0,5,7,L1 knee,-11.736,-2.461,-9.275,-1317.60,6.4,0.013,12.20,31.0
16.174,step-12r0,5,7,L1 knee,-11.736,-2.461,-9.275,-1317.60,6.4,0.013,12.20,31.0
16.224,step-12r0,5,7,L1 knee,-11.736,-5.186,-6.551,-1537.20,7.2,0.013,12.20,31.0
16.265,step-12r0,5,7,L1 knee,-11.736,-5.186,-6.551,-1537.20,7.2,0.013,12.20,31.0
16.316,step-12r0,5,7,L1 knee,-11.736,-7.998,-3.738,-1537.20,7.2,0.013,12.10,31.0
16.356,step-12r0,5,7,L1 knee,-11.736,-7.998,-3.738,-1537.20,7.2,0.013,12.10,31.0
16.407,step-12r0,5,7,L1 knee,-11.736,-10.459,-1.277,-1098.00,3.6,0.006,12.20,31.0
16.448,step-12r0,5,7,L1 knee,-11.736,-10.459,-1.277,-1098.00,3.6,0.006,12.20,31.0
16.498,step-12r0,5,7,L1 knee,-11.736,-11.602,-0.135,-439.20,2.0,0.006,12.10,31.0
16.539,step-12r0,5,7,L1 knee,-11.736,-11.602,-0.135,-439.20,2.0,0.006,12.10,31.0
16.590,step-12r0,5,7,L1 knee,-11.736,-11.689,-0.047,0.00,0.0,0.000,12.10,31.0
16.594,return,5,7,L1 knee,0.088,-11.689,11.777,0.00,0.0,0.000,12.10,31.0
16.634,return,5,7,L1 knee,0.088,-11.689,11.777,0.00,0.0,0.000,12.10,31.0
16.685,return,5,7,L1 knee,0.088,-11.426,11.514,439.20,4.4,0.006,12.10,31.0
16.725,return,5,7,L1 knee,0.088,-11.426,11.514,439.20,4.4,0.006,12.10,31.0
16.776,return,5,7,L1 knee,0.088,-9.492,9.580,1098.00,6.0,0.019,12.10,31.0
16.817,return,5,7,L1 knee,0.088,-9.492,9.580,1098.00,6.0,0.019,12.10,31.0
16.867,return,5,7,L1 knee,0.088,-6.768,6.855,1756.80,6.0,0.006,12.10,31.0
16.908,return,5,7,L1 knee,0.088,-6.768,6.855,1756.80,6.0,0.006,12.10,31.0
16.958,return,5,7,L1 knee,0.088,-4.043,4.131,1317.60,7.2,0.006,12.10,31.0
16.999,return,5,7,L1 knee,0.088,-4.043,4.131,1317.60,7.2,0.006,12.10,31.0
17.049,return,5,7,L1 knee,0.088,-1.494,1.582,1317.60,4.0,0.006,12.10,31.0
17.090,return,5,7,L1 knee,0.088,-1.494,1.582,1317.60,4.0,0.006,12.10,31.0
17.141,return,5,7,L1 knee,0.088,-0.176,0.264,439.20,2.0,0.006,12.20,31.0
17.181,return,5,7,L1 knee,0.088,-0.176,0.264,439.20,2.0,0.006,12.20,31.0
17.232,return,5,7,L1 knee,0.088,0.000,0.088,0.00,0.0,0.000,12.10,31.0
17.273,return,5,7,L1 knee,0.088,0.000,0.088,0.00,0.0,0.000,12.10,31.0
17.331,step+3r0,6,8,L2 yaw,3.176,0.176,3.000,0.00,0.0,0.000,12.10,33.0
17.372,step+3r0,6,8,L2 yaw,3.176,0.176,3.000,0.00,0.0,0.000,12.10,33.0
17.423,step+3r0,6,8,L2 yaw,3.176,0.176,3.000,0.00,10.8,0.013,12.20,33.0
17.463,step+3r0,6,8,L2 yaw,3.176,0.176,3.000,0.00,10.8,0.013,12.20,33.0
17.514,step+3r0,6,8,L2 yaw,3.176,1.934,1.242,1098.00,6.8,0.006,12.20,33.0
17.555,step+3r0,6,8,L2 yaw,3.176,1.934,1.242,1098.00,6.8,0.006,12.20,33.0
17.605,step+3r0,6,8,L2 yaw,3.176,2.812,0.363,439.20,4.0,0.006,12.10,33.0
17.646,step+3r0,6,8,L2 yaw,3.176,2.812,0.363,439.20,4.0,0.006,12.10,33.0
17.696,step+3r0,6,8,L2 yaw,3.176,2.988,0.188,0.00,2.4,0.006,12.20,33.0
17.700,return,6,8,L2 yaw,0.176,2.988,-2.812,0.00,2.4,0.006,12.20,33.0
17.740,return,6,8,L2 yaw,0.176,2.988,-2.812,0.00,2.4,0.006,12.20,33.0
17.791,return,6,8,L2 yaw,0.176,2.988,-2.812,0.00,8.4,0.006,12.20,33.0
17.832,return,6,8,L2 yaw,0.176,2.988,-2.812,0.00,8.4,0.006,12.20,33.0
17.893,return,6,8,L2 yaw,0.176,1.494,-1.318,-878.40,7.6,0.000,12.10,33.0
17.934,return,6,8,L2 yaw,0.176,1.494,-1.318,-878.40,7.6,0.000,12.10,33.0
17.984,return,6,8,L2 yaw,0.176,0.352,-0.176,-439.20,0.0,0.000,12.20,33.0
18.025,return,6,8,L2 yaw,0.176,0.352,-0.176,-439.20,0.0,0.000,12.20,33.0
18.076,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.006,12.10,33.0
18.116,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.006,12.10,33.0
18.167,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
18.208,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
18.259,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.10,33.0
18.299,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.10,33.0
18.350,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.006,12.10,33.0
18.390,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.006,12.10,33.0
18.450,step-3r0,6,8,L2 yaw,-2.648,0.352,-3.000,0.00,3.6,0.006,12.20,33.0
18.490,step-3r0,6,8,L2 yaw,-2.648,0.352,-3.000,0.00,3.6,0.006,12.20,33.0
18.557,step-3r0,6,8,L2 yaw,-2.648,-0.264,-2.385,-658.80,6.8,0.006,12.10,33.0
18.598,step-3r0,6,8,L2 yaw,-2.648,-0.264,-2.385,-658.80,6.8,0.006,12.10,33.0
18.649,step-3r0,6,8,L2 yaw,-2.648,-1.846,-0.803,-658.80,6.4,0.006,12.20,33.0
18.689,step-3r0,6,8,L2 yaw,-2.648,-1.846,-0.803,-658.80,6.4,0.006,12.20,33.0
18.740,step-3r0,6,8,L2 yaw,-2.648,-2.461,-0.188,-219.60,2.4,0.000,12.10,33.0
18.781,step-3r0,6,8,L2 yaw,-2.648,-2.461,-0.188,-219.60,2.4,0.000,12.10,33.0
18.832,step-3r0,6,8,L2 yaw,-2.648,-2.549,-0.100,0.00,0.0,0.000,12.10,33.0
18.835,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,0.0,0.000,12.10,33.0
18.876,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,0.0,0.000,12.10,33.0
18.927,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,8.4,0.013,12.10,33.0
18.967,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,8.4,0.013,12.10,33.0
19.018,return,6,8,L2 yaw,0.176,-1.055,1.230,1098.00,6.0,0.000,12.20,33.0
19.059,return,6,8,L2 yaw,0.176,-1.055,1.230,1098.00,6.0,0.000,12.20,33.0
19.110,return,6,8,L2 yaw,0.176,-0.088,0.264,439.20,2.4,0.006,12.20,33.0
19.150,return,6,8,L2 yaw,0.176,-0.088,0.264,439.20,2.4,0.006,12.20,33.0
19.201,return,6,8,L2 yaw,0.176,0.088,0.088,219.60,2.0,0.000,12.10,33.0
19.241,return,6,8,L2 yaw,0.176,0.088,0.088,219.60,2.0,0.000,12.10,33.0
19.292,return,6,8,L2 yaw,0.176,0.088,0.088,0.00,0.0,0.000,12.10,33.0
19.333,return,6,8,L2 yaw,0.176,0.088,0.088,0.00,0.0,0.000,12.10,33.0
19.383,return,6,8,L2 yaw,0.176,0.088,0.088,0.00,0.0,0.000,12.10,33.0
19.424,return,6,8,L2 yaw,0.176,0.088,0.088,0.00,0.0,0.000,12.10,33.0
19.474,return,6,8,L2 yaw,0.176,0.088,0.088,0.00,0.0,0.000,12.20,33.0
19.515,return,6,8,L2 yaw,0.176,0.088,0.088,0.00,0.0,0.000,12.20,33.0
19.585,step+12r0,6,8,L2 yaw,12.088,0.088,12.000,0.00,0.0,0.000,12.10,33.0
19.625,step+12r0,6,8,L2 yaw,12.088,0.088,12.000,0.00,0.0,0.000,12.10,33.0
19.676,step+12r0,6,8,L2 yaw,12.088,0.615,11.473,878.40,7.6,0.013,12.10,33.0
19.716,step+12r0,6,8,L2 yaw,12.088,0.615,11.473,878.40,7.6,0.013,12.10,33.0
19.767,step+12r0,6,8,L2 yaw,12.088,2.373,9.715,1098.00,12.0,0.019,12.20,33.0
19.808,step+12r0,6,8,L2 yaw,12.088,2.373,9.715,1098.00,12.0,0.019,12.20,33.0
19.858,step+12r0,6,8,L2 yaw,12.088,5.098,6.990,1317.60,12.0,0.019,12.20,35.0
19.899,step+12r0,6,8,L2 yaw,12.088,5.098,6.990,1317.60,12.0,0.019,12.20,35.0
19.949,step+12r0,6,8,L2 yaw,12.088,7.822,4.266,1317.60,12.8,0.019,12.10,33.0
19.990,step+12r0,6,8,L2 yaw,12.088,7.822,4.266,1317.60,12.8,0.019,12.10,33.0
20.057,step+12r0,6,8,L2 yaw,12.088,10.195,1.893,1317.60,8.8,0.013,12.20,33.0
20.098,step+12r0,6,8,L2 yaw,12.088,10.195,1.893,1317.60,8.8,0.013,12.20,33.0
20.148,step+12r0,6,8,L2 yaw,12.088,11.602,0.486,439.20,5.2,0.006,12.20,33.0
20.189,step+12r0,6,8,L2 yaw,12.088,11.602,0.486,439.20,5.2,0.006,12.20,33.0
20.239,step+12r0,6,8,L2 yaw,12.088,11.865,0.223,0.00,3.2,0.006,12.10,33.0
20.243,return,6,8,L2 yaw,0.176,11.865,-11.689,0.00,3.2,0.006,12.10,33.0
20.284,return,6,8,L2 yaw,0.176,11.865,-11.689,0.00,3.2,0.006,12.10,33.0
20.335,return,6,8,L2 yaw,0.176,11.777,-11.602,0.00,6.8,0.013,12.10,33.0
20.375,return,6,8,L2 yaw,0.176,11.777,-11.602,0.00,6.8,0.013,12.10,33.0
20.426,return,6,8,L2 yaw,0.176,10.371,-10.195,-1317.60,10.4,0.013,12.20,33.0
20.466,return,6,8,L2 yaw,0.176,10.371,-10.195,-1317.60,10.4,0.013,12.20,33.0
20.525,return,6,8,L2 yaw,0.176,7.559,-7.383,-1537.20,12.8,0.019,12.20,33.0
20.566,return,6,8,L2 yaw,0.176,7.559,-7.383,-1537.20,12.8,0.019,12.20,33.0
20.617,return,6,8,L2 yaw,0.176,4.658,-4.482,-1537.20,12.0,0.013,12.20,33.0
20.657,return,6,8,L2 yaw,0.176,4.658,-4.482,-1537.20,12.0,0.013,12.20,33.0
20.708,return,6,8,L2 yaw,0.176,2.197,-2.021,-1317.60,8.8,0.006,12.20,33.0
20.748,return,6,8,L2 yaw,0.176,2.197,-2.021,-1317.60,8.8,0.006,12.20,33.0
20.799,return,6,8,L2 yaw,0.176,0.703,-0.527,-658.80,4.0,0.000,12.20,33.0
20.839,return,6,8,L2 yaw,0.176,0.703,-0.527,-658.80,4.0,0.000,12.20,33.0
20.891,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.10,33.0
20.931,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.10,33.0
20.990,step-12r0,6,8,L2 yaw,-11.648,0.352,-12.000,0.00,3.2,0.000,12.20,33.0
21.031,step-12r0,6,8,L2 yaw,-11.648,0.352,-12.000,0.00,3.2,0.000,12.20,33.0
21.081,step-12r0,6,8,L2 yaw,-11.648,-0.176,-11.473,-439.20,7.2,0.013,12.20,33.0
21.122,step-12r0,6,8,L2 yaw,-11.648,-0.176,-11.473,-439.20,7.2,0.013,12.20,33.0
21.173,step-12r0,6,8,L2 yaw,-11.648,-1.846,-9.803,-1098.00,11.6,0.013,12.20,33.0
21.214,step-12r0,6,8,L2 yaw,-11.648,-1.846,-9.803,-1098.00,11.6,0.013,12.20,33.0
21.264,step-12r0,6,8,L2 yaw,-11.648,-4.482,-7.166,-1537.20,12.8,0.013,12.20,33.0
21.305,step-12r0,6,8,L2 yaw,-11.648,-4.482,-7.166,-1537.20,12.8,0.013,12.20,33.0
21.356,step-12r0,6,8,L2 yaw,-11.648,-7.295,-4.354,-1537.20,12.4,0.006,12.10,33.0
21.396,step-12r0,6,8,L2 yaw,-11.648,-7.295,-4.354,-1537.20,12.4,0.006,12.10,33.0
21.447,step-12r0,6,8,L2 yaw,-11.648,-9.756,-1.893,-1098.00,9.2,0.006,12.20,33.0
21.488,step-12r0,6,8,L2 yaw,-11.648,-9.756,-1.893,-1098.00,9.2,0.006,12.20,33.0
21.538,step-12r0,6,8,L2 yaw,-11.648,-11.162,-0.486,-439.20,5.2,0.006,12.20,33.0
21.579,step-12r0,6,8,L2 yaw,-11.648,-11.162,-0.486,-439.20,5.2,0.006,12.20,33.0
21.630,step-12r0,6,8,L2 yaw,-11.648,-11.514,-0.135,0.00,2.4,0.006,12.20,33.0
21.634,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,2.4,0.006,12.20,33.0
21.674,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,2.4,0.006,12.20,33.0
21.725,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,7.6,0.013,12.20,33.0
21.765,return,6,8,L2 yaw,0.176,-11.514,11.689,0.00,7.6,0.013,12.20,33.0
21.816,return,6,8,L2 yaw,0.176,-10.020,10.195,1317.60,10.4,0.006,12.10,43.0
21.857,return,6,8,L2 yaw,0.176,-10.020,10.195,1317.60,10.4,0.006,12.10,43.0
21.907,return,6,8,L2 yaw,0.176,-7.383,7.559,1756.80,12.0,0.006,12.10,33.0
21.948,return,6,8,L2 yaw,0.176,-7.383,7.559,1756.80,12.0,0.006,12.10,33.0
21.998,return,6,8,L2 yaw,0.176,-4.570,4.746,1537.20,12.0,0.019,12.10,33.0
22.039,return,6,8,L2 yaw,0.176,-4.570,4.746,1537.20,12.0,0.019,12.10,33.0
22.090,return,6,8,L2 yaw,0.176,-2.021,2.197,1317.60,8.0,0.000,12.10,39.0
22.130,return,6,8,L2 yaw,0.176,-2.021,2.197,1317.60,8.0,0.000,12.10,39.0
22.181,return,6,8,L2 yaw,0.176,-0.527,0.703,878.40,4.8,0.006,12.20,33.0
22.221,return,6,8,L2 yaw,0.176,-0.527,0.703,878.40,4.8,0.006,12.20,33.0
22.272,return,6,8,L2 yaw,0.176,0.000,0.176,219.60,2.4,0.006,12.20,33.0
22.313,return,6,8,L2 yaw,0.176,0.000,0.176,219.60,2.4,0.006,12.20,33.0
22.372,step+3r1,6,8,L2 yaw,3.000,0.000,3.000,0.00,2.4,0.006,12.10,33.0
22.412,step+3r1,6,8,L2 yaw,3.000,0.000,3.000,0.00,2.4,0.006,12.10,33.0
22.463,step+3r1,6,8,L2 yaw,3.000,0.439,2.561,658.80,7.6,0.006,12.10,33.0
22.504,step+3r1,6,8,L2 yaw,3.000,0.439,2.561,658.80,7.6,0.006,12.10,33.0
22.555,step+3r1,6,8,L2 yaw,3.000,1.934,1.066,878.40,6.4,0.006,12.10,33.0
22.595,step+3r1,6,8,L2 yaw,3.000,1.934,1.066,878.40,6.4,0.006,12.10,33.0
22.646,step+3r1,6,8,L2 yaw,3.000,2.637,0.363,219.60,3.6,0.000,12.20,33.0
22.687,step+3r1,6,8,L2 yaw,3.000,2.637,0.363,219.60,3.6,0.000,12.20,33.0
22.738,step+3r1,6,8,L2 yaw,3.000,2.812,0.188,0.00,2.4,0.000,12.10,33.0
22.741,return,6,8,L2 yaw,0.176,2.812,-2.637,0.00,2.4,0.000,12.10,33.0
22.782,return,6,8,L2 yaw,0.176,2.812,-2.637,0.00,2.4,0.000,12.10,33.0
22.833,return,6,8,L2 yaw,0.176,2.812,-2.637,0.00,8.8,0.013,12.10,33.0
22.873,return,6,8,L2 yaw,0.176,2.812,-2.637,0.00,8.8,0.013,12.10,33.0
22.926,return,6,8,L2 yaw,0.176,1.318,-1.143,-1098.00,6.4,0.000,12.20,33.0
22.967,return,6,8,L2 yaw,0.176,1.318,-1.143,-1098.00,6.4,0.000,12.20,33.0
23.028,return,6,8,L2 yaw,0.176,0.352,-0.176,-439.20,2.0,0.000,12.20,33.0
23.068,return,6,8,L2 yaw,0.176,0.352,-0.176,-439.20,2.0,0.000,12.20,33.0
23.119,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
23.160,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
23.210,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
23.251,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
23.302,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
23.343,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
23.409,return,6,8,L2 yaw,0.176,0.352,-0.176,0.00,2.4,0.000,12.20,33.0
23.453,step-3r1,6,8,L2 yaw,-2.648,0.352,-3.000,0.00,2.4,0.000,12.20,33.0
23.504,step-3r1,6,8,L2 yaw,-2.648,0.352,-3.000,0.00,6.0,0.013,12.20,33.0
23.544,step-3r1,6,8,L2 yaw,-2.648,0.352,-3.000,0.00,6.0,0.013,12.20,33.0
23.595,step-3r1,6,8,L2 yaw,-2.648,-0.791,-1.857,-658.80,8.4,0.013,12.10,33.0
23.636,step-3r1,6,8,L2 yaw,-2.648,-0.791,-1.857,-658.80,8.4,0.013,12.10,33.0
23.687,step-3r1,6,8,L2 yaw,-2.648,-2.197,-0.451,-439.20,4.4,0.006,12.10,33.0
23.728,step-3r1,6,8,L2 yaw,-2.648,-2.197,-0.451,-439.20,4.4,0.006,12.10,33.0
23.779,step-3r1,6,8,L2 yaw,-2.648,-2.549,-0.100,-219.60,0.0,0.000,12.20,33.0
23.819,step-3r1,6,8,L2 yaw,-2.648,-2.549,-0.100,-219.60,0.0,0.000,12.20,33.0
23.870,step-3r1,6,8,L2 yaw,-2.648,-2.549,-0.100,0.00,0.0,0.000,12.10,33.0
23.874,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,0.0,0.000,12.10,33.0
23.914,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,0.0,0.000,12.10,33.0
23.981,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,8.4,0.013,12.20,33.0
24.022,return,6,8,L2 yaw,0.176,-2.549,2.725,0.00,8.4,0.013,12.20,33.0
24.073,return,6,8,L2 yaw,0.176,-0.879,1.055,1098.00,7.2,0.006,12.10,33.0
24.113,return,6,8,L2 yaw,0.176,-0.879,1.055,1098.00,7.2,0.006,12.10,33.0
24.164,return,6,8,L2 yaw,0.176,-0.088,0.264,219.60,2.4,0.006,12.20,33.0
24.204,return,6,8,L2 yaw,0.176,-0.088,0.264,219.60,2.4,0.006,12.20,33.0
24.255,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.20,33.0
24.295,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.20,33.0
24.346,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.10,33.0
24.387,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.006,12.10,33.0
24.437,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
24.478,return,6,8,L2 yaw,0.176,0.000,0.176,0.00,2.4,0.000,12.10,33.0
