time/total_timesteps,time/iterations,time/time_elapsed,rollout/ep_len_mean,time/fps,rollout/ep_rew_mean,train/clip_range,train/n_updates,train/loss,train/entropy_loss,train/value_loss,train/std,train/explained_variance,train/learning_rate,train/clip_fraction,train/policy_gradient_loss,train/approx_kl
4472832,273,892,400.0,5013,595.4876708984375,0.2,2720,-0.002433191519230604,12.001419267058372,0.0016739633761972072,0.13661649823188782,0.9888737797737122,0.0003,0.771661376953125,0.011585444389493205,0.3345356
4489216,274,895,400.0,5014,591.340087890625,0.2,2730,-0.009361907839775085,11.991528883576393,0.0011401791993193911,0.1367470622062683,0.9920100569725037,0.0003,0.779693603515625,0.019741958119993797,0.4017837
4505600,275,898,400.0,5014,604.4246215820312,0.2,2740,-0.007058360613882542,11.984287548065186,0.001623531856421323,0.13676126301288605,0.9912323355674744,0.0003,0.76915283203125,0.01679410364740761,0.34366757
4521984,276,901,400.0,5015,603.9124145507812,0.2,2750,-0.004721903707832098,12.00738384127617,0.0016712502643713377,0.1365639865398407,0.9897511601448059,0.0003,0.766827392578125,0.011049092374014436,0.3390764
4538368,277,904,400.0,5017,624.2236328125,0.2,2760,-0.01135353371500969,12.01479443013668,0.0016470950549773988,0.1365363895893097,0.9909237027168274,0.0003,0.769744873046875,0.017046874637162545,0.32906893
4554752,278,907,400.0,5018,624.138671875,0.2,2770,0.012319406494498253,12.014522501826287,0.0012133935802012275,0.1365576535463333,0.9915587902069092,0.0003,0.766058349609375,0.010872847033169819,0.3502154
4571136,279,910,400.0,5019,622.57958984375,0.2,2780,-0.019128836691379547,12.025672498345376,0.0017144927387562348,0.13638514280319214,0.9908004403114319,0.0003,0.77864990234375,0.012472771914326585,0.37396392
4587520,280,913,400.0,5020,603.1405639648438,0.2,2790,-0.002827657153829932,12.0535420358181,0.002032959580719762,0.13627474009990692,0.9899882674217224,0.0003,0.767864990234375,0.014518669305289222,0.35418674
4603904,281,916,400.0,5020,596.62841796875,0.2,2800,-0.0023788907565176487,12.043462160229684,0.0018100182327543735,0.13646984100341797,0.9862337112426758,0.0003,0.783502197265625,0.016705473919864745,0.3919173
4620288,282,920,400.0,5022,591.513916015625,0.2,2810,-0.007840296253561974,12.020230579376221,0.0021732059080022737,0.13658909499645233,0.9835907816886902,0.0003,0.779681396484375,0.016198100745532427,0.35998034
4636672,283,923,400.0,5022,588.9136962890625,0.2,2820,-0.012406670488417149,12.00163743197918,0.0014842534241324757,0.13670125603675842,0.9911408424377441,0.0003,0.790966796875,0.016200524672603932,0.42187768
4653056,284,926,400.0,5023,590.3732299804688,0.2,2830,-0.0023329704999923706,11.975184407830238,0.002351084004112636,0.13686199486255646,0.9841100573539734,0.0003,0.783355712890625,0.020906584030308296,0.37740365
4669440,285,929,400.0,5024,589.8111572265625,0.2,2840,0.01537049375474453,11.974987915158271,0.002683807176435948,0.13671371340751648,0.9850133657455444,0.0003,0.778814697265625,0.019581558620848226,0.37005043
4685824,286,932,400.0,5025,604.4722900390625,0.2,2850,-0.004374705255031586,12.003937605023385,0.002166418162687478,0.13662049174308777,0.9849135279655457,0.0003,0.778460693359375,0.011147426046954933,0.3922928
4702208,287,935,400.0,5026,616.6339721679688,0.2,2860,-0.0010208232561126351,12.042999908328056,0.0011910813952454192,0.13627620041370392,0.9917232990264893,0.0003,0.776611328125,0.013688962531887228,0.39094228
4718592,288,938,400.0,5027,612.839111328125,0.2,2870,-0.02138552814722061,12.096561866998673,0.0013124349708959926,0.1358877420425415,0.9906909465789795,0.0003,0.780609130859375,0.01654848329271772,0.33227015
4734976,289,941,400.0,5028,613.6614990234375,0.2,2880,0.001640932634472847,12.131147390604019,0.0015940061552100816,0.13568738102912903,0.9910512566566467,0.0003,0.782916259765625,0.012863633424422006,0.39815664
4751360,290,944,400.0,5029,613.1935424804688,0.2,2890,0.010634939186275005,12.16433821618557,0.001444991442531318,0.13559556007385254,0.9894002079963684,0.0003,0.78157958984375,0.018729308099500484,0.40163895
4767744,291,947,400.0,5030,614.7056884765625,0.2,2900,0.00025889574317261577,12.195237004756928,0.0013042041741755384,0.13537251949310303,0.9872089624404907,0.0003,0.78953857421875,0.01759911998306052,0.396174
4784128,292,950,400.0,5031,620.0956420898438,0.2,2910,0.004061912186443806,12.180270341038703,0.0015944701454827736,0.13554494082927704,0.9877093434333801,0.0003,0.769671630859375,0.013447452070249711,0.34742793
4800512,293,954,400.0,5031,613.6589965820312,0.2,2920,0.01357205118983984,12.162623515725135,0.0018160421713218967,0.13561971485614777,0.9884265661239624,0.0003,0.7763916015625,0.01307404562467127,0.37202477
4816896,294,957,400.0,5032,609.1920776367188,0.2,2930,-0.01509587001055479,12.179405394196511,0.0018252298699735548,0.13547532260417938,0.9915603995323181,0.0003,0.784637451171875,0.020914167993032605,0.4669955
4833280,295,960,400.0,5032,609.6646728515625,0.2,2940,-0.003541078884154558,12.197799533605576,0.0022614758383497245,0.1353382170200348,0.9873365163803101,0.0003,0.792791748046875,0.022103911288286326,0.41467276
4849664,296,963,400.0,5033,606.5798950195312,0.2,2950,-0.0027864468283951283,12.219144701957703,0.001763562711312261,0.1351350098848343,0.9884372353553772,0.0003,0.778253173828125,0.015138263493281557,0.3805108
4866048,297,966,400.0,5033,617.2926635742188,0.2,2960,-0.009628398343920708,12.236935326457024,0.0012396808765515743,0.1351149082183838,0.9894341826438904,0.0003,0.781719970703125,0.018335353845031932,0.39493605
4882432,298,969,400.0,5033,617.2619018554688,0.2,2970,-0.007270765956491232,12.250331512093544,0.0013094107501274265,0.13495390117168427,0.9921348094940186,0.0003,0.775115966796875,0.015037227611173876,0.36323518
4898816,299,973,400.0,5033,619.433837890625,0.2,2980,0.008884618058800697,12.263780900835991,0.001836031448237918,0.1349312961101532,0.9856693148612976,0.0003,0.77742919921875,0.015008214520275943,0.37333488
4915200,300,976,400.0,5034,619.7965087890625,0.2,2990,-0.00620570732280612,12.267204663157463,0.0018576355463665096,0.13495171070098877,0.9851821064949036,0.0003,0.79876708984375,0.017504891016869806,0.4718225
4931584,301,979,400.0,5034,605.60205078125,0.2,3000,-0.021736688911914825,12.258521384000778,0.0014703558722430898,0.13499358296394348,0.9885420203208923,0.0003,0.7963623046875,0.02078923679582658,0.573007
4947968,302,982,400.0,5035,605.0507202148438,0.2,3010,-0.014381899498403072,12.300901091098785,0.002299034232601116,0.1345110684633255,0.9842566847801208,0.0003,0.787567138671875,0.017875302252650726,0.39274967
4964352,303,985,400.0,5035,606.3970947265625,0.2,3020,-0.020134586840867996,12.341119256615638,0.0011603248305618763,0.13438427448272705,0.9910454750061035,0.0003,0.788775634765625,0.019310738676722394,0.40230322
4980736,304,989,400.0,5035,615.028564453125,0.2,3030,0.008223558776080608,12.373377203941345,0.0011484768599984818,0.13428056240081787,0.9925060272216797,0.0003,0.791766357421875,0.02227138743910473,0.4211401
4997120,305,992,400.0,5036,621.3320922851562,0.2,3040,-0.020523948594927788,12.343125289678573,0.0016731153218643158,0.13456450402736664,0.9912869930267334,0.0003,0.785009765625,0.023901097693669725,0.3927421
5013504,306,995,400.0,5036,629.205078125,0.2,3050,-0.014491887763142586,12.333889600634574,0.001486966632455733,0.13446709513664246,0.9892628192901611,0.0003,0.775335693359375,0.010651695179331,0.359363
