t_s,tick,seg,phase,joint,t_send_s,t_recv_s,overrun,q0_deg,q1_deg,q2_deg,q3_deg,q4_deg,q5_deg,q6_deg,q7_deg,q8_deg,q9_deg,q10_deg,q11_deg,q12_deg,q13_deg,q14_deg,q15_deg,q16_deg,q17_deg,cmd0_deg,cmd1_deg,cmd2_deg,cmd3_deg,cmd4_deg,cmd5_deg,cmd6_deg,cmd7_deg,cmd8_deg,cmd9_deg,cmd10_deg,cmd11_deg,cmd12_deg,cmd13_deg,cmd14_deg,cmd15_deg,cmd16_deg,cmd17_deg,cur_a,load_pct,volt,temp_c
95.2416,2381,21,rest,6,95.2416,95.2503,0,0.000,0.439,0.176,-0.088,0.527,0.088,-9.756,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,3.2,12.00,34.0
95.2815,2382,21,rest,6,95.2815,95.2901,0,0.000,0.439,0.176,-0.088,0.527,0.088,-9.756,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,3.2,12.00,34.0
95.3215,2383,21,rest,6,95.3215,95.3303,0,0.000,0.439,0.176,-0.088,0.527,0.088,-9.492,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.4,12.00,34.0
95.3614,2384,21,rest,6,95.3614,95.3698,0,0.000,0.439,0.176,-0.088,0.527,0.088,-8.262,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.4,12.00,34.0
95.4015,2385,21,rest,6,95.4015,95.4098,0,0.000,0.439,0.176,-0.088,0.527,0.088,-7.031,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.4,12.00,34.0
95.4415,2386,21,rest,6,95.4415,95.4501,0,0.000,0.439,0.176,-0.088,0.527,0.088,-5.713,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,14.4,12.00,34.0
95.4815,2387,21,rest,6,95.4815,95.4903,0,0.000,0.439,0.176,-0.088,0.527,0.088,-4.307,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,14.4,12.00,34.0
95.5215,2388,21,rest,6,95.5215,95.5302,0,0.000,0.439,0.176,-0.088,0.527,0.088,-2.900,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,14.4,12.00,34.0
95.5615,2389,21,rest,6,95.5615,95.5698,0,0.000,0.439,0.176,-0.088,0.527,0.088,-1.758,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,34.0
95.6015,2390,21,rest,6,95.6015,95.6100,0,0.000,0.439,0.176,-0.088,0.527,0.088,-1.055,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,34.0
95.6416,2391,21,rest,6,95.6416,95.6503,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.527,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,8.0,12.00,34.0
95.6815,2392,21,rest,6,95.6815,95.6902,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.264,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
95.7213,2393,21,rest,6,95.7213,95.7298,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
95.7615,2394,21,rest,6,95.7615,95.7697,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
95.8015,2395,21,rest,6,95.8015,95.8099,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
95.8415,2396,21,rest,6,95.8415,95.8497,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
95.8815,2397,21,rest,6,95.8815,95.8902,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
95.9215,2398,21,rest,6,95.9215,95.9297,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
95.9615,2399,21,rest,6,95.9615,95.9698,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.0015,2400,21,rest,6,96.0015,96.0103,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.0413,2401,21,rest,6,96.0413,96.0496,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.0816,2402,21,rest,6,96.0816,96.0903,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.1215,2403,21,rest,6,96.1215,96.1302,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.1616,2404,21,rest,6,96.1616,96.1700,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.2015,2405,21,rest,6,96.2015,96.2101,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.2415,2406,21,rest,6,96.2415,96.2500,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.2815,2407,21,rest,6,96.2815,96.2901,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.3215,2408,21,rest,6,96.3215,96.3299,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.3616,2409,21,rest,6,96.3616,96.3703,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.4014,2410,21,rest,6,96.4014,96.4099,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.4415,2411,21,rest,6,96.4415,96.4502,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.4815,2412,21,rest,6,96.4815,96.4900,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.5213,2413,21,rest,6,96.5213,96.5298,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
96.5615,2414,21,rest,6,96.5615,96.5700,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
96.6015,2415,21,rest,6,96.6015,96.6102,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
96.6415,2416,21,rest,6,96.6415,96.6503,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
96.6815,2417,21,rest,6,96.6815,96.6902,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
96.7215,2418,21,rest,6,96.7215,96.7301,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,2.4,12.00,34.0
96.7615,2419,21,rest,6,96.7615,96.7700,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.8068,2420,22,pre,6,96.8068,96.8150,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.8413,2421,22,pre,6,96.8413,96.8497,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,2.4,12.00,34.0
96.8816,2422,22,pre,6,96.8816,96.8898,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
96.9216,2423,22,pre,6,96.9216,96.9300,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
96.9615,2424,22,pre,6,96.9615,96.9702,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.0015,2425,22,pre,6,97.0015,97.0099,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.0413,2426,22,pre,6,97.0413,97.0585,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.0812,2427,22,pre,6,97.0812,97.0897,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.1215,2428,22,pre,6,97.1215,97.1300,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.1615,2429,22,pre,6,97.1615,97.1703,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.2015,2430,22,pre,6,97.2015,97.2103,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.2413,2431,22,pre,6,97.2413,97.2497,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.2815,2432,22,pre,6,97.2815,97.2902,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.3215,2433,22,pre,6,97.3215,97.3301,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.3613,2434,22,pre,6,97.3613,97.3697,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.4013,2435,22,pre,6,97.4013,97.4096,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.4415,2436,22,pre,6,97.4415,97.4501,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.4815,2437,22,pre,6,97.4815,97.4903,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.5215,2438,22,pre,6,97.5215,97.5302,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.5613,2439,22,pre,6,97.5613,97.5698,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.6015,2440,22,move,6,97.6015,97.6102,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.6414,2441,22,move,6,97.6414,97.6496,0,0.000,0.439,0.176,-0.088,0.527,0.088,-0.176,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.6815,2442,22,move,6,97.6815,97.6901,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.000,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.0,12.00,34.0
97.7215,2443,22,move,6,97.7215,97.7302,0,0.000,0.439,0.176,-0.088,0.527,0.088,0.703,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,10.0,12.00,34.0
97.7615,2444,22,move,6,97.7615,97.7700,0,0.000,0.439,0.176,-0.088,0.527,0.088,1.670,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,10.0,12.00,34.0
97.8015,2445,22,move,6,97.8015,97.8102,0,0.000,0.439,0.176,-0.088,0.527,0.088,2.812,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.006,10.0,12.00,34.0
97.8415,2446,22,move,6,97.8415,97.8500,0,0.000,0.439,0.176,-0.088,0.527,0.088,4.219,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,13.2,12.00,34.0
97.8816,2447,22,move,6,97.8816,97.8903,0,0.000,0.439,0.176,-0.088,0.527,0.088,5.625,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,13.2,12.00,34.0
97.9213,2448,22,move,6,97.9213,97.9298,0,0.000,0.439,0.176,-0.088,0.527,0.088,7.031,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.013,13.2,12.00,34.0
97.9615,2449,22,move,6,97.9615,97.9703,0,0.000,0.439,0.176,-0.088,0.527,0.088,8.438,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.8,12.00,34.0
98.0015,2450,22,move,6,98.0015,98.0100,0,0.000,0.439,0.176,-0.088,0.527,0.088,9.844,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.8,12.00,34.0
98.0416,2451,22,move,6,98.0416,98.0498,0,0.000,0.439,0.176,-0.088,0.527,0.088,11.250,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.000,0.439,0.176,-0.088,0.527,0.088,19.824,0.088,0.439,0.088,0.439,0.176,-0.176,0.264,0.000,0.000,0.088,0.264,0.019,14.8,12.00,34.0
